"","dsample","diff_CV_AOI_RMSE_rand","diff_CV_AOI_MAE_rand","diff_CV_AOI_R2_rand","diff_CV_AOA_RMSE_rand","diff_CV_AOA_MAE_rand","diff_CV_AOA_R2_rand","diff_calAOA_RMSE_rand","RMSE_caoa_rand","n_predictors_rand","xy_as_predictor_rand","improvement_rmse_rand","improvement_aoa_rand","in_AOA_rand","in_AOA_wo_rand","diff_CV_AOI_RMSE_spat","diff_CV_AOI_MAE_spat","diff_CV_AOI_R2_spat","diff_CV_AOA_RMSE_spat","diff_CV_AOA_MAE_spat","diff_CV_AOA_R2_spat","diff_calAOA_RMSE_spat","RMSE_caoa_spat","n_predictors_spat","xy_as_predictor_spat","improvement_rmse_spat","improvement_aoa_spat","in_AOA_spat","in_AOA_wo_spat","diff_CV_AOI_RMSE_kndm","diff_CV_AOI_MAE_kndm","diff_CV_AOI_R2_kndm","diff_CV_AOA_RMSE_kndm","diff_CV_AOA_MAE_kndm","diff_CV_AOA_R2_kndm","diff_calAOA_RMSE_kndm","RMSE_caoa_kndm","n_predictors_kndm","xy_as_predictor_kndm","improvement_rmse_kndm","improvement_aoa_kndm","in_AOA_kndm","in_AOA_wo_kndm","diff_CV_AOI_RMSE_nndm","diff_CV_AOI_MAE_nndm","diff_CV_AOI_R2_nndm","diff_CV_AOA_RMSE_nndm","diff_CV_AOA_MAE_nndm","diff_CV_AOA_R2_nndm","diff_calAOA_RMSE_nndm","RMSE_caoa_nndm","n_predictors_nndm","xy_as_predictor_nndm","improvement_rmse_nndm","improvement_aoa_nndm","in_AOA_nndm","in_AOA_wo_nndm"
"174","wclust",-0.0650481966669368,-0.0506651897270902,0.15789346708743,-0.0242650351397925,-0.0227302303896505,0.106185953272453,-0.0315728228085347,0.0606796065363823,6,"yes",-3.86764412039905,1.78908259502714,77.6624509376363,76.2974269515918,-0.0332095580225005,-0.0240803525979077,0.0348940965239818,-0.0201363381007326,-0.0141032588585232,0.0320187076283077,-0.0362206646926122,0.0788380472885744,6,"no",-0.60153064811605,1.56671557722346,93.5804622764937,92.1369385085041,-0.0478739111547039,-0.0382296267168035,0.088954703392911,-0.0145056179885963,-0.0145255768578625,0.0605219736159832,-0.0318435648489894,0.064444359043048,6,"yes",0.996897641668546,-6.99422540820391,81.4784125599651,87.605756650676,-0.0600106397339313,-0.0461597471075883,0.144005525294578,-0.0166669055811966,-0.0167302058988714,0.076131049760407,-0.0270931601359279,0.0651858344389354,6,"yes",-7.94687728667626,-2.59173446845196,78.839947666812,80.9376362843437
"175","sclust",-0.0735564622853149,-0.0581040687361868,0.160989867883208,-0.0206744236818349,-0.0165824102935092,0.0964231385659258,-0.0233832979451265,0.0634400607057401,6,"no",7.38594930531268,-8.13737212700943,60.3096380287833,65.6519843000436,-0.0310865380130473,-0.0327061086606633,-0.124142595431944,-0.0185810332357411,-0.0211097143976091,-0.112710328901967,-0.0558850371161544,0.083915144825087,3,"no",-1.03390297193001,-5.2106328182487,89.8866114260794,94.8277365896206,-0.0407109703750264,-0.0326085500631128,-0.0193680639763207,-0.0343122452751237,-0.024180608627417,0.0444868622306537,-0.0524283075437527,0.087337606925217,4,"no",-3.3027949678562,-5.2684045257439,82.8870475359791,87.4967291757523,-0.0269349173825929,-0.0281647188775866,-0.112071655931495,-0.0130121563290759,-0.0153485714062773,-0.0939003168240997,-0.0302164220219558,0.0868747243126601,6,"no",13.7831278380737,-1.61378419981131,86.4108155255124,87.8281726995203
"176","sregular",-0.000585496580723252,0.00439573288577674,-0.0071450985932332,0.000459689171784572,0.00536938261980691,-0.00208780425686084,-0.0111544774901565,0.0933181697769983,4,"no",-17.5766592353507,1.59165505148148,98.5390318360227,96.9952027911034,0.0279097979871221,0.0234623886075075,-0.117069091689669,0.0295976473625113,0.024843154299395,-0.114182877634985,0.000456538295053474,0.0861465978457553,6,"no",3.7653486928954,-0.900702987697707,98.3645878761448,99.258613170519,0.000931683030307842,0.00483390465230829,-0.00264010358397315,0.00218016080882984,0.00607031006386925,0.0056013873621773,-0.00987721337446421,0.088942395964011,4,"no",-7.78042037347958,1.63117353874037,97.8194505015264,96.2494548626254,0.0143985805289764,0.0122775763920028,-0.0598025315463309,0.0172220148273989,0.0142954287345976,-0.056661194339896,-0.00735582787330068,0.0746451112605388,6,"yes",11.1132201742993,1.63324562199438,97.6973397296119,96.1273440907109
"177","wregular",-0.0139575561927115,-0.00424639889174282,0.0371004136269962,-0.0114860531640052,-0.00239775613810515,0.0363120728360373,-0.018676563783633,0.0750084166421772,9,"yes",3.51538342332511,-0.77158440867368,97.5883122546882,98.347143480157,0.00596528902931114,0.0167217639355964,-0.0298204638417924,0.00626740127225811,0.0170395898323285,-0.025757148396423,-0.00669520808461968,0.113086273128917,3,"no",-16.9384138228918,-0.0570450656018196,99.3283907544701,99.3850850414304,-0.0153352694439102,-0.00751034591188222,0.049482113246888,-0.0124706939609353,-0.0052287989769846,0.0456277718320287,-0.0201091415258911,0.0736104778812607,8,"yes",3.43810458954927,-1.02235007745076,97.5316179677279,98.5390318360227,-0.00795296435666716,-0.0027679836048323,0.0205423057332997,-0.00518551465679011,-0.000859625795971541,0.017230182588339,-0.013645953232137,0.0788448401706683,6,"yes",3.35658068590772,-0.694229493698879,97.9415612734409,98.6262538159616
"178","random",-0.0149916726443747,-0.00791461333539492,0.0577496233427592,-0.0137250339383457,-0.00678546918566129,0.0602903632932746,-0.0221189403018118,0.0759672066213717,6,"no",-11.7941021609478,0.199264933799759,98.6829481029219,98.4866986480593,0.00159418918362186,0.00767842598645323,0.00231553167641008,0.00248690005054882,0.00842321809568879,0.00412471712437856,-0.00402379892632009,0.09480673049549,6,"no",-10.5164761777495,0.202260036055053,99.3850850414304,99.1844744875709,-0.00195750769362674,-0.00115970311156688,0.00975750847404344,-0.000280900543409554,0.000233568295956818,0.0145003879747101,-0.00856654301042303,0.0760366865805831,9,"yes",7.83380343279102,0.373515941126783,98.4430876580898,98.0767553423463,-0.0064344060739794,-0.00745588819001979,0.0208746358306841,-0.00441792101918531,-0.00569598867079923,0.0328799754880621,-0.0110730438009109,0.0881081078737472,4,"no",-13.7974704581689,-2.87814658053019,95.0675970344527,97.8848669864806
"179","wclust",-0.0785761502673223,-0.0491283521635041,0.278414602487557,-0.049128177119529,-0.0294763345731196,0.223558704374433,-0.048293299752863,0.0715224466215749,3,"no",-2.78085249474305,-9.28326343881052,83.0178805058875,91.5133013519407,-0.0110189571832622,-0.00653455762007497,-0.160235271254682,-0.0021456132926063,0.000228430413868108,-0.17328624504347,-0.028588940605695,0.0923920938657038,4,"no",12.5794887756893,-0.0923830200009248,94.3262102049716,94.4134321849106,-0.0501494312109935,-0.0281131109353846,0.103685746116694,-0.0365845404136357,-0.0187426906406457,0.0869330262657807,-0.0422086623698173,0.0959337970154205,3,"no",1.03267804230877,3.71249939417437,93.3231574356738,89.9825556040122,-0.0326885167699944,-0.0241055056487046,0.0112642939126874,-0.0202704615179694,-0.0157696826608371,-0.00302055779716648,-0.0306585974508733,0.0879859169276174,4,"no",10.296303935856,-0.343291890888835,93.6851286524204,94.0078499781945
"180","sclust",-0.0613743751712694,-0.0406209642261591,0.256066784623792,-0.0439935198685127,-0.0264924319715223,0.194397344768871,-0.0482931117251549,0.0639864140567002,4,"no",-9.41248933120761,40.1962311166485,78.5172263410379,56.0052333187963,-0.00619914464701335,0.0101259835061912,0.0993961960376301,-0.00549952624531366,0.0109169565563554,0.103799211487804,-0.022259739628405,0.107421072513982,5,"no",-10.4158030718217,-0.245366516233621,99.2891408634976,99.5333624073266,-0.0262606155255031,-0.00445356973052939,0.165582607337464,-0.0190553597223223,-0.000543659294459403,0.127508154180794,-0.0231403116098839,0.105220619169478,4,"no",-15.5842230935004,-6.09231587815367,92.3637156563454,98.3558656781509,-0.0183020867561302,-0.00622291111714261,0.122420332132879,-0.0173943615739344,-0.00501443442429794,0.126063306048631,-0.0295084282490469,0.0960414083691667,3,"no",-6.40291817279229,-1.54265371599348,97.6973397296119,99.2280854775403
"181","sregular",-0.00177036481878641,-0.00263677584528689,-0.0290391389630478,-0.0014539416210208,-0.00209726749042211,-0.0217177451815529,-0.0252136593057177,0.0810165317278619,4,"no",-18.2235948087049,-0.515418502202634,98.4866986480593,98.9969472307021,0.00691103518668898,0.00848470850266173,-0.0398535059706496,0.00732204899184948,0.00883724146115307,-0.0392373625072729,-0.0170173745183403,0.0754476742949004,9,"no",5.27494450232149,0.44839106734658,99.6511120802442,99.2062799825556,0.00310661978489844,0.000864862271178046,-0.0503518786928137,0.0036599940883861,0.0015234328968371,-0.0458241089057155,-0.0160418612458494,0.0796758737040919,7,"no",2.49903662348568,-0.859460644595501,98.6000872219799,99.4548626253816,0.00188414948668858,-0.00160893785764145,-0.0449802692833543,0.00264710253227934,-0.000904793930697007,-0.0422988799007797,-0.0206619010892225,0.0702710213184161,13,"no",-3.51541752376201,0.0749492990036009,98.9925861317052,98.9184474487571
"182","wregular",-0.0105825594587111,-0.00835015488211349,0.0774375968298585,-0.00786735125803804,-0.00650358320493989,0.0702603037469289,-0.0196129051022016,0.0864247728907952,3,"no",-28.3683584877073,-1.65600630859547,97.8979502834714,99.5464457043175,0.0117015909972477,0.0101432848194753,0.0161412528938228,0.0122460470035744,0.0105517651272627,0.0152594731553513,-0.00886198850427897,0.0902183975917565,5,"no",-14.6643800626105,0.180140597539536,99.4374182293938,99.258613170519,-0.00284696645531105,-0.000763544511882111,0.035750228280888,-0.00252927854502467,-0.000465577553592805,0.0367707819985416,-0.0114764715385333,0.0772032170990318,9,"no",-7.38041196200785,0.466549295774654,99.5464457043175,99.0841692106411,-0.00265672756812829,-0.00364191692875702,0.0434197951258095,0.000777708813277919,-0.00146389533630083,0.0378143471895953,-0.0149420921202724,0.0813303150013651,4,"yes",-14.9233802437813,-1.14453604630767,98.3122546881814,99.4505015263847
"183","random",-0.00806198641597305,-0.00508136110288294,0.0169361794659637,-0.00496650368825016,-0.00251888056268976,0.0167169349083911,-0.0222156448013897,0.0782379643141939,7,"yes",-1.59419227903292,-0.739330618027271,97.7802006105539,98.508504143044,0.0137357128050426,0.0128015406465711,-0.0832578148140092,0.0141209873616278,0.0134268524595766,-0.0750830812831189,-0.00312205717026472,0.106261494744763,3,"no",-7.73265939782464,-1.59664965318675,98.3733100741387,99.9694723070214,-0.00795333773015394,-0.00544138422473295,0.00882201028931617,-0.00466876662883736,-0.00303851334189852,0.00621498700768341,-0.0216827335334791,0.0740234396247944,7,"no",6.33654868581604,-0.0887902330743628,98.1465329262974,98.2337549062364,-0.0136131105925143,-0.0113737851843468,0.0364073447179796,-0.0101570983560584,-0.00884477660224892,0.0348130569183009,-0.0211935208901621,0.0840361623052152,8,"yes",-3.35916300026688,-0.602623183268345,97.8281726995203,98.4212821631051
"184","wclust",-0.0158978496368575,-0.0144824756227053,0.0536204128633768,-0.00687910151081213,-0.00745013239930798,0.0366004544287886,-0.00853735764735103,0.084931489131016,10,"yes",-10.0320932653386,-2.48459075923359,89.005669428696,91.2734409071086,0.0184187427156144,0.0153443378173899,-0.0651325108041312,0.0230265174950811,0.0185272374616673,-0.0713382633971359,-0.0115287814120372,0.0880064077948787,5,"no",-8.09399333220506,1.13507377979568,97.1434801569996,96.0532054077628,-0.00203378957531063,-0.00157733282612896,0.0148051897638485,-0.00158160595775081,-0.00115841853921676,0.0155859578986843,-0.017818920835514,0.104912081234138,3,"no",-24.8618987615335,4.19150692469962,99.0841692106411,95.0981247274313,0.00287524526086802,0.000554450033870266,-0.00904344967049719,0.0105197691215045,0.00592187503850244,-0.0242208208739427,-0.00873866240350431,0.0842666753675977,7,"no",-8.29512612555825,-3.03454504402799,93.6458787614479,96.5765372873964
"185","sclust",-0.042456621280758,-0.0318393856822205,0.0844116793230388,-0.0231562223089402,-0.0181423320327591,0.0363228631946187,-0.0318382238594025,0.0754100254428501,3,"no",-7.7556644367657,11.9558413475218,85.8002616659398,76.6375926733537,0.00222116246120124,0.00967982619045764,-0.204384627031095,0.00742539312526821,0.013119738802922,-0.210340792884662,-0.00434036242713863,0.124147703230706,2,"yes",-11.5852812746671,-1.14310837546715,98.0593109463585,99.1931966855648,-0.0244976953652583,-0.0189338197793326,-0.0146877121459913,-0.0233423767622229,-0.0177713084284245,-0.00712142646783354,-0.0476794167003868,0.0869136804568221,4,"no",-14.940012988562,1.0430596416154,98.8573920627998,97.8368948975142,-0.0257266193294794,-0.0235490007841407,-0.023809876308245,-0.0125544218380344,-0.013161679540601,-0.0319741702688127,-0.0348001814463808,0.077394165192161,5,"no",-3.13337579737432,-3.74433027862632,90.6977758395116,94.2259049280419
"186","sregular",0.000968550913496138,0.00158686856682708,-0.0114832315397878,0.00586493891194359,0.00519976794538073,-0.0071514457175238,-0.0110734140505586,0.0741180855116222,6,"yes",-8.59832349128019,-0.891570605187319,95.9877889228085,96.8512865242041,0.0111204045487305,0.011384355269736,-0.0336673475885104,0.0124508543676447,0.0124501162105384,-0.0308486236084511,-0.00964795702488473,0.0821104669854975,6,"yes",-10.0690648178725,-0.413586765223501,98.7091146969036,99.1190580026167,0.00385660835515744,0.00430988530769248,-0.0238959295576684,0.0078602132098724,0.00708665247827713,-0.0235925917863914,-0.00933949411272363,0.0721892576243989,11,"yes",2.71407266766099,-0.657982483439296,97.4487570867859,98.0941997383341,0.00189763359416631,-0.000691922629761754,-0.0212551261393448,0.00588120922140339,0.00227918160444834,-0.0194123362127397,-0.0123872500298132,0.0702932551028636,9,"no",0.717003554663951,0.171379605826913,96.8643698211949,96.6986480593109
"187","wregular",0.00375492916580278,0.00153347297646121,-0.0276581870465918,0.00530473950592902,0.00289658350986283,-0.025936442978906,-0.011462293495474,0.0721241660062334,8,"yes",10.1230874609982,-0.12906671413947,97.8630614914959,97.9895333624073,0.00231023709784717,0.00947719863042151,-0.0243723790375536,0.00238539827854894,0.00968301861689848,-0.0206572423441529,-0.0169874340515779,0.100856437576214,3,"no",-22.1815802553949,-0.258273507266662,99.3676406454427,99.6249454862625,0.00448135638452858,0.000966528067152056,-0.0314544238560188,0.00611271273583321,0.00226389614824171,-0.0302075600022709,-0.0119315595988026,0.077237021141444,6,"yes",-2.32942078336895,0.111363535124057,98.0113388573921,97.9023113824684,-0.00244492783603224,-0.00161674120715252,-0.00858734974787689,-0.00200415180965725,-0.00103819828461071,-0.00444245202579963,-0.0222043560952242,0.0703076629047182,8,"yes",-3.42474765663613,1.34511052324799,98.5739206279983,97.2655909289141
"188","random",-0.00338442585039449,-0.000930119605630206,0.0232764814595535,0.00151698899589214,0.00326036111680917,0.0254238069203332,-0.00836956962596276,0.0713819134590089,9,"yes",3.90951743999339,-4.13257142857143,91.4566070649804,95.3990405582207,0.0285896831025376,0.0296827505743043,-0.0955099868358216,0.0287057339412573,0.0298339687970623,-0.0939594733377994,-0.0013764985954068,0.0964266398686367,4,"no",-12.6132278529173,0.166710537860832,99.5726122982992,99.4068905364152,0.00175827414236024,0.00258244612684712,0.00733217331688907,0.00348879227602303,0.0044670651535329,0.0110282574025087,-0.00459856024947103,0.0803031581363868,7,"yes",6.92037167670807,-2.61794138670479,95.0632359354557,97.6188399476668,-0.00492592758393895,-0.00216769094001279,0.0245326682667933,-0.00202021752444906,0.000302504670525436,0.0239760072833253,-0.0134470713351305,0.0727071407571031,7,"no",-0.745575323991361,6.15624391194234,95.0545137374618,89.5420846053205
"189","wclust",-0.0477018709040865,-0.0357762828142814,0.127960568566425,-0.0215867117550846,-0.0181026826435773,0.0863044033593013,-0.0209803980624289,0.091604908238674,4,"no",-7.60160655073743,1.85920305512285,88.4038377671173,86.7902311382468,-0.0121887989559783,-0.0041756447400475,-0.0970065787470132,0.00286281874690229,0.0064296426660168,-0.107530942952667,-0.0206043611951526,0.101069425077539,4,"no",-8.87502431401437,-3.86285305044537,93.6676842564326,97.4313126907981,-0.0396245117064946,-0.0230047297054808,0.0602196051337881,-0.0155593996967944,-0.00742980313261632,0.0397922415661212,-0.0158554098474384,0.0854614775505291,9,"yes",-4.78879342210402,-1.29109671226302,89.6903619712167,90.8634976013956,-0.0492612103039564,-0.0343377089032127,0.125631739243597,-0.0196132923372049,-0.0148897195877042,0.0505307579659049,-0.0137474348297894,0.105580582944428,3,"no",-19.65795323224,-0.678127984718245,90.7021369385085,91.321412996075
"190","sclust",-0.0559474724840086,-0.0489618949902067,0.257700099919712,-0.0218547423689807,-0.0207415014286935,0.104539688607185,-0.0243129771897082,0.0771896064251229,3,"yes",-7.49956025727951,-36.2423347717465,48.9707806367204,76.8076755342346,-0.00385936428275196,-0.0112605752251013,0.11448928957502,-0.00311456595000847,-0.0104211102721408,0.121154382257309,-0.0478002237649215,0.0937211893795352,4,"no",-0.689709262339516,1.14308588711471,99.17139119058,98.0505887483646,-0.0338909886085129,-0.0298624069149499,0.215305842033006,-0.0244614244055762,-0.0202506778692969,0.168434609166672,-0.0453059132788414,0.089341908580485,7,"no",-3.74216095089974,-8.01207946019912,85.0196249454863,92.4247710423027,-0.0411593244324181,-0.0381381239344764,0.243170208453499,-0.0325774705965274,-0.0305668732921999,0.201174317280714,-0.051851289921267,0.0922371829689419,6,"no",-7.46622524163462,-7.54785448607457,88.8879197557785,96.1447884866986
"191","sregular",-0.0202176085448271,-0.00732116958794314,0.0636274814196738,-0.000571908325042933,0.00279336724480066,0.00662858751291739,-0.00652892832143162,0.0778561214611665,7,"no",-11.3878401716647,-6.63091175036567,91.8665503706934,98.3907544701265,-0.015758357972705,0.000451221772411706,0.0642493690792424,-0.0144401263006586,0.00178080269146444,0.0698773196399919,-0.0250106279569341,0.0969722800827931,2,"no",-30.0881394578243,-0.965039259551691,98.4605320540776,99.419973833406,-0.0225292312700216,-0.00796802571291776,0.0849954858583051,-0.0139582215408558,-0.00308478006969355,0.0620301715803595,-0.0189300254991363,0.088875207606982,4,"no",-14.5274805331509,-3.11715757495707,95.9659834278238,99.0536415176625,-0.0285793763497923,-0.0137942130341888,0.10800776876957,-0.0222980242609878,-0.0098587871637591,0.0934812098994232,-0.0289225957109971,0.0842673992964494,4,"no",-29.0517892060318,-2.85194713031138,95.5211513301352,98.3253379851723
"192","wregular",0.00235102430811746,0.000330873605635607,-0.00333081721898087,0.00414489832809414,0.00191764733070019,-0.00133283961269792,-0.0122886283293035,0.0710794522547321,6,"yes",3.70087920102919,-0.320941428189347,97.522895769734,97.8368948975142,0.00739518212782543,0.0081377870854361,-0.0388076671802803,0.00871813984698792,0.00910193932474314,-0.0371962591013396,-0.0209317881354856,0.0852382729055194,4,"no",-26.1334541785174,-1.13125136492683,98.7178368948975,99.8473615351068,0.00595585375752276,0.00392215377811765,-0.0142110617921418,0.00692270443762405,0.00478271900785536,-0.0128575380137305,-0.0116192796439112,0.071578864050263,8,"no",4.75126903734856,-0.878232995213625,98.4430876580898,99.3153074574793,-0.0087148688439503,-0.00591251931289283,0.0358896581544557,-0.00787833513675169,-0.00512189455502249,0.0365533517189343,-0.0208536877503334,0.0692297158994391,6,"no",-7.73159768198605,1.0993430754793,98.6611426079372,97.5883122546882
"193","random",-0.0229704536183984,-0.011215222862207,0.0588821600067696,-0.0191673865982307,-0.00802104496565305,0.0649797263853593,-0.0269331556113617,0.0863335767070136,3,"no",-20.7910345609249,-1.25887237176911,96.4631487134758,97.6929786306149,-0.00315259516475773,0.00890531440205759,-0.052238600581226,-0.0028556048963881,0.00930081882287508,-0.0473385271093567,-0.0181910086973333,0.105970533052876,2,"no",-23.0876047578551,-0.249452954048142,99.4025294374182,99.6511120802442,-0.0109703451273643,-0.00768659156749431,-0.00920775024602838,-0.00963577449894577,-0.00651793734161868,-0.00796063805487091,-0.0225535279643825,0.08570674233327,3,"no",-13.0653446553435,1.66651693468691,98.7047535979067,97.0867858700393,-0.0235446181201142,-0.0132866922693812,0.0528347394859109,-0.0189490065286079,-0.00931290086194259,0.0594264168039816,-0.0302060259657788,0.0870203940828636,3,"no",-25.4837457129825,-3.5804830316239,94.5399040558221,98.0505887483646
"194","wclust",-0.0297363812694509,-0.0240397168860723,0.0664693108014619,-0.0123664368068285,-0.0106716694342928,0.0515409207732966,-0.0160195710613791,0.0658918066019187,6,"no",5.258782530089,0.166009545548874,84.2040994330571,84.0645442651548,-0.0048848174549487,0.00127525074555772,0.0029868470843063,0.00269789838829934,0.00639113030860196,-0.0107212482906772,-0.0158014346500546,0.0895628139399095,6,"no",-2.35603169968008,4.91092693150424,96.0532054077628,91.5569123419102,-0.0347782938174799,-0.0203249387831546,0.136477942430296,-0.0240587692916665,-0.0121568731340172,0.122546108923315,-0.0410925134085765,0.0844878439193387,4,"no",-23.1071249791473,3.94634146341463,92.9306585259485,89.4025294374182,-0.0228812353140949,-0.0176293072575608,0.06229304500035,-0.00830042390006844,-0.00635465088530088,0.0375357674444493,-0.0172332209277029,0.0773207574933736,8,"no",-3.67568798287657,-1.04979293075219,89.6118621892717,90.5625817706062
"195","sclust",-0.102524304955581,-0.0724142410324057,0.380815267235166,-0.0220770727324475,-0.0189810171816975,0.142354120602992,-0.0239703885328122,0.05832035535759,6,"yes",-2.56274427056939,-15.8414587818159,57.9677278674226,68.8791975577846,-0.0120988503302609,0.00118039322148519,0.00315170780919538,0.0117872561035144,0.0182621317144915,-0.0140698067495252,-0.0166572763300686,0.100763342658102,7,"yes",11.0160753571713,-3.05595609098096,90.8940252943742,93.7592673353685,-0.0274751004444499,-0.0103894320126238,0.105562951297944,-0.0146681975805492,0.000216037438379363,0.119444787875949,-0.0284434932019107,0.0839719546813651,6,"no",22.7190254399149,-0.852531251496702,90.2791103358046,91.0553859572612,-0.0624865701052909,-0.0433516470527113,0.254320579869516,-0.0540254317832352,-0.0348385349330014,0.283532996034273,-0.0705819331337003,0.0844080264519918,3,"no",-13.3194823778569,-1.95285867341969,87.8020061055386,89.5508068033144
"196","sregular",-0.0110754215858625,-0.00451094524970282,0.0675312561925268,-0.00874290983204651,-0.00268546303267803,0.0649429336134635,-0.0243273352174277,0.0665651365539983,7,"yes",-6.56462783409039,-0.130179108497542,97.025730484082,97.1522023549934,0.0191397954808264,0.0195662192716087,-0.0167398501137417,0.0205897351043124,0.0208258546485872,-0.016564983479775,-0.0162670334331366,0.0670664601821273,7,"yes",0.0753720288486151,-1.32809742322627,97.5272568687309,98.839947666812,0.00337194070679518,0.00403278826173856,0.0262312687035582,0.00553317030659525,0.00547222875744113,0.0221161017598008,-0.0154423108670858,0.0677043392885138,9,"yes",-0.798609380492417,1.37103684661526,98.0244221543829,96.6986480593109,-0.0033014735287904,-0.000273804660909316,0.0440700607720695,-0.000957599297350703,0.00140731985657867,0.0405600712325221,-0.0131533649282917,0.0693756890290154,7,"yes",2.01100797578338,-0.281212337633342,97.4269515918011,97.7017008286088
"197","wregular",0.00516420948512177,0.00790768854682322,-0.00879892366411195,0.00748333066252395,0.00984551288527533,-0.00199675570238889,-0.000648978901772901,0.0801579432827026,6,"yes",-6.55495143265961,1.03657974753525,95.6432621020497,94.6620148277366,0.0364897744577278,0.0255210386406124,-0.10562962944396,0.0379977128276806,0.0264873309040617,-0.105359598780804,0.00374590888797527,0.0942039535341172,5,"yes",-13.8769734803287,0.074695724768238,99.3283907544701,99.254252071522,0.00958991517295581,0.00965034468398053,-0.0297363049250342,0.0137071349217139,0.0129753433620723,-0.0248991303591632,-0.000435672955431302,0.0867531666482251,4,"yes",-7.36640460145414,0.794503902416227,94.0558220671609,93.3144352376799,0.00870729635118127,0.00855352497132268,-0.0169647211613134,0.0136083314477933,0.0122192990238095,-0.0146632141086919,-0.00184549156201755,0.0756062391843972,7,"yes",-0.86909542823431,0.197546745072805,95.1155691234191,94.9280418665504
"198","random",0.00590664615499079,-0.00240667992576285,-0.00770470895472775,0.00665952209402364,-0.00178976009493954,-0.00753688861186264,-0.00723036416933125,0.088931296749617,4,"no",-18.209146835324,-0.149338955505776,99.1408634976014,99.2891408634976,0.0320550899157842,0.0216849316005165,-0.14202780057979,0.0321373259672778,0.0217852149552931,-0.141083176035498,-0.0124004599472921,0.0740990053374676,5,"no",-0.353236642572493,-0.0698720468142806,99.7950283471435,99.8648059310946,0.00699213477158832,0.0005398588912226,-0.0164377368252168,0.0072909670695671,0.000833802136168862,-0.013887557471312,-0.00391922539971459,0.0865035947052677,6,"no",-6.01899366866036,-0.048326157631138,99.2193632795464,99.2673353685129,0.0120249442834959,0.00475581892165207,-0.031265994201099,0.0123241612022717,0.00507676672064637,-0.0293115775086689,-0.00430555499612881,0.0769776370129555,7,"no",0.942290138821346,0.672060839191754,99.2978630614915,98.6349760139555
"199","wclust",-0.0762448558334863,-0.0520122433826464,0.283497112051995,-0.0331984439287077,-0.0213606310372072,0.147772715594184,-0.0226272408579804,0.0723278186394386,6,"yes",-18.1269688201786,-10.6846876911953,70.0305276929786,78.4081988661143,-0.0125973884410813,-1.13936513788243e-05,-0.023058252863673,-0.00356186870951856,0.00712564651820267,-0.0259990602928653,-0.00848711546528205,0.118231185972491,4,"no",-17.2806892645422,2.77274028825046,93.9162668992586,91.3824683820323,-0.0276135665112884,-0.00937165988835818,0.0447302088515018,-0.00899282401222798,0.00294019318467138,-0.0112278813729569,-0.0173120218135011,0.0950723176330222,7,"yes",-11.0794015713989,-2.94964368304309,89.6816397732229,92.4073266463149,-0.0162652865390246,-0.0189521063047495,0.00103711431432951,-0.00825968138010212,-0.0123531998362682,-0.0291524622568992,-0.0169891743692631,0.104708011415326,2,"no",-7.04458923046413,-2.52000914703866,92.9524640209333,95.3554295682512
"200","sclust",-0.0647069077034199,-0.0503100607785217,0.234176896686934,-0.0378821779616229,-0.0293949395160634,0.128311627758936,-0.0398321285569186,0.0564895268168281,7,"yes",0.323934216272623,-3.13859332128756,63.1225468818142,65.1679023113825,-0.0257724104142457,-0.0182802206940644,0.118541239323729,-0.0249536248573459,-0.0168283920112241,0.129856491076385,-0.0388716403878474,0.0922929631135724,3,"no",-8.94567978393807,1.87737533769863,97.0300915830789,95.2420409943306,0.00252295566450983,0.00450565112845545,0.0109609391638835,0.00292881343069284,0.00496338302022518,0.00942691423261111,-0.0166756408582801,0.117457441772449,2,"yes",-10.4258133285098,3.04072398190044,99.3109463584823,96.3802878325338,-0.0233825488221564,-0.0162479661323235,0.109115138527591,-0.0186286410716254,-0.0114624380080178,0.111925202059147,-0.0310487676389488,0.0945370150215269,3,"no",-6.01472971946847,-1.93914769841635,92.6253815961622,94.4570431748801
"201","sregular",0.0116125981958078,0.00864757466195501,-0.0267858141173866,0.01238863896017,0.00930642499158903,-0.0252103432859631,-0.0020843668367341,0.0801484945037786,6,"yes",-7.27739875002922,0.316512125534951,98.1378107283035,97.8281726995203,0.0273745157115844,0.0183949111171897,-0.117196356946817,0.0273492246070123,0.0184147352082877,-0.116225498735349,-0.000274793196832004,0.0984274025348111,3,"no",-27.7187601723774,0.192864030858253,99.6860008722198,99.4941125163541,0.0162410721210167,0.0127265545371412,-0.0408533295151827,0.0176221659347102,0.0138273419457532,-0.040677218831305,-0.0040155676534037,0.0740497459504334,9,"yes",4.69648880008037,0.267486960010688,98.0854775403402,97.8238116005233,0.0158224756067294,0.00682208285045409,-0.0349475000635444,0.0169520998411706,0.00773463320125995,-0.0351162391014234,-0.0161140792019315,0.0660564735414864,9,"yes",1.25550213561131,0.317673378076064,97.7802006105539,97.4705625817706
