dsample,RMSE_rand,MAE_rand,R2_rand,RMSE_surf,MAE_surf,R2_surf,RMSE_spatial,MAE_spatial,R2_spatial,RMSE_kndm,MAE_kndm,R2_kndm,RMSE_nndm,MAE_nndm,R2_nndm,time_kndm_mod,time_nndm_mod,time_kndm_alg,time_nndm_alg
sregular,0.10557209166009646,0.0766311693661427,0.8084140947502585,0.08348521361388278,0.06511115212256027,0.8991656992878106,0.14017054060605966,0.10132078594068686,0.660098751015073,0.10957614467112003,0.07825281861002711,0.7993181371505425,0.10213662674518399,0.0721032712731495,0.8249317918438599,0.14600000000018554,0.5259999999998399,0.006000000000312866,0.041999999999916326
wregular,0.09811392472643636,0.07150258946086499,0.8062979722113598,0.0936106293822877,0.07136752588652515,0.8763406436425851,0.13297018441800926,0.0991449156687057,0.6083389568793052,0.0997254992910315,0.07285238507316255,0.7937858662519874,0.09726044341971878,0.07230965205827856,0.8098594528086834,0.1950000000001637,0.5329999999999018,0.007000000000061846,0.05600000000004002
random,0.08676112339108431,0.07009149406809671,0.8731160578487633,0.09154257085170826,0.07088214484846714,0.8730176829119888,0.13790726556295585,0.11070663686390032,0.6373130320856142,0.09506674029767954,0.07372208655998111,0.8419344868556276,0.09268589726496759,0.07170846104212415,0.852224699785625,0.15099999999983993,0.5960000000000036,0.007000000000061846,0.04499999999961801
wclust,0.08203960552217242,0.05959310413155085,0.8765188431782612,0.0927900498224678,0.07205687529313158,0.8717099353587033,0.12156312424645895,0.08896656762741507,0.6906868395717012,0.08642979783552862,0.06443304082041915,0.8623772047556133,0.0994450337268108,0.07087839194059992,0.7993406943837051,0.15100000000029468,0.5500000000001819,0.2719999999999345,0.062000000000352884
sclust,0.08032545799332097,0.05599766099862757,0.8656109081068992,0.13793583983770605,0.09571176950044287,0.7707071408204695,0.14634911753832863,0.11103153412530817,0.49879485779672406,0.1518158343119016,0.11332768775336441,0.48567597523704215,0.12725208455888637,0.09190458774579069,0.6198664618807069,0.15399999999999636,0.47400000000016007,0.2909999999997126,0.1449999999999818
sregular,0.10047490620372498,0.0740703001188042,0.8316465121815159,0.08276267243344472,0.06504133002093766,0.9019615761756773,0.13339390187381836,0.10746498012017988,0.6892248596366315,0.10016647011627673,0.07643215362302173,0.8374846365840716,0.09681735987274452,0.0733552384081292,0.849462976452803,0.15600000000040382,0.5390000000002146,0.007000000000061846,0.057999999999992724
wregular,0.09177250947309859,0.06831279123028304,0.8638919842276115,0.09184752012599615,0.06695319796595497,0.8744887208780219,0.11094474966540954,0.08584928687505053,0.7909174868089047,0.08618925047983587,0.06542812810848211,0.8856561443590505,0.08601730152618327,0.06414495714267687,0.8861123514529509,0.17199999999957072,0.6979999999998654,0.006000000000312866,0.04300000000012005
random,0.09151641600251277,0.0703306669808738,0.8716817225412562,0.08508804533237493,0.06606756644489628,0.8954795436305945,0.16561400987541824,0.13107380411446715,0.4817171132723369,0.09564576708995101,0.07453325535935972,0.8585537861213571,0.09484341379751839,0.07180437195172844,0.865504846401129,0.15100000000029468,0.5410000000001673,0.005999999999858119,0.04399999999986903
wclust,0.07904905549294605,0.058496016331766335,0.9106901194363279,0.11362525812678523,0.08168514848925161,0.8011646243975288,0.13125893135705463,0.10924987373946039,0.7497538866726061,0.10769388245514414,0.08490062726731783,0.8392346612735446,0.09598368804535926,0.07278038683140085,0.8666560577320849,0.17000000000007276,0.5279999999997926,0.2840000000001055,0.08699999999998909
sclust,0.06440077308005183,0.04546307384304702,0.8970457232873398,0.18343095817543298,0.12583924148305722,0.425696596058136,0.16879398599902978,0.12900226236472526,0.28834996838217014,0.1586959968585718,0.1221095569525162,0.38572220746758007,0.13750294461893087,0.10258491845486065,0.4979867179055449,0.1659999999997126,0.4619999999999891,0.4149999999999636,0.22299999999995634
sregular,0.1055417380290186,0.07747325240031633,0.8168291590764554,0.08762808379614206,0.06582224327928482,0.8758483506592273,0.1326482474499209,0.1065665934198588,0.7355902049139081,0.10476193803215338,0.07789858358945055,0.8266039450813685,0.10075435620651345,0.07277491680919056,0.8353280629208286,0.17000000000007276,0.525000000000091,0.007000000000061846,0.05400000000008731
wregular,0.09071112542569842,0.06499777645084075,0.8260890129221858,0.09645374418595414,0.07178967882750499,0.8673368196910259,0.11025765056486059,0.0847260126210687,0.7559465807798783,0.08966070848629766,0.0645137427520069,0.8316614189925955,0.08770285348377334,0.06312483336259922,0.8380526016913131,0.15899999999965075,0.5470000000000255,0.005999999999858119,0.046000000000276486
random,0.08902324052148915,0.07123477771567062,0.8802998555423054,0.0992585444576325,0.07492204443804809,0.8624199570466246,0.14752794378993728,0.11711167681052076,0.585842043636217,0.09877505661540091,0.07813844483940802,0.8618264989864464,0.09381036692487556,0.07570351994966662,0.870774498089183,0.1479999999996835,0.5169999999998254,0.39900000000034197,0.05099999999993088
wclust,0.08493231261921085,0.06655336101520809,0.9122851507043501,0.10713991511308006,0.08034274332224328,0.8274873167630749,0.16508834269601683,0.12742682232304786,0.5965998460462869,0.13338342883016902,0.10119061932212052,0.7429685514612366,0.126172169748732,0.09014937986664785,0.7597443157892777,0.1619999999998072,0.5389999999997599,0.2800000000002001,0.08500000000003638
sclust,0.07214344196525325,0.047103137743646904,0.8087569933716828,0.15380181048570124,0.10872415841339808,0.7069375933080133,0.10568300393009872,0.08199723370665064,0.5822031681482953,0.09988737520426891,0.07800137054946274,0.6375217984424543,0.09639292611811275,0.06938260269083082,0.6369781308050833,0.15299999999979264,0.4760000000001128,0.3710000000000946,0.21199999999998909
sregular,0.0997219750965082,0.07502844740874651,0.8476045890931168,0.0860674235298449,0.06670163562780572,0.8774061475265368,0.1242730015364649,0.09707682754257632,0.7671463326149911,0.09706855032201753,0.07248770364616189,0.8581477131313905,0.09368886709896243,0.06994700042485852,0.8704818263827669,0.1979999999998654,0.5370000000002619,0.007000000000061846,0.05900000000019645
wregular,0.08523260056497751,0.06574796225681133,0.8717759141366913,0.09388115997613895,0.0699687761888808,0.8608132147295594,0.12945386929152705,0.09115327809592465,0.6737175362943753,0.09206522268065276,0.06949333849687471,0.8514474877123354,0.08721099368443667,0.06588832692337508,0.8652453671294751,0.15399999999999636,0.5840000000002874,0.006999999999607098,0.047000000000025466
random,0.09298981311277343,0.07153076268669839,0.8557437605540485,0.10670223108482564,0.07686621342872363,0.8062721539154655,0.1583566131833731,0.12134063584028279,0.4966507831462008,0.09673725910106214,0.07320032416777063,0.8497449204610323,0.09303207259936923,0.07056417834876105,0.8527552337172472,0.1449999999999818,0.5090000000000146,0.008000000000265572,0.0909999999998945
wclust,0.08896945134906871,0.06375698320828377,0.8499297859293121,0.12530096785676909,0.085511622958806,0.749284987778355,0.16181683745330647,0.11751581396266195,0.4114773512579656,0.12141244636919289,0.08869714247869326,0.690344396399576,0.12487000636645074,0.08309795923690311,0.6631384833357169,0.14700000000038926,0.5260000000002947,0.36300000000028376,0.09400000000005093
sclust,0.0612788991874207,0.0420875992579603,0.9211192528796269,0.14384042967088562,0.09992730390782713,0.6422759631816448,0.11555270005594254,0.08628069224437701,0.7113918384753033,0.12746377037910098,0.08963622683902582,0.6369162717735977,0.13417433258241335,0.08749522846774509,0.5655446348519628,0.1590000000001055,0.4839999999999236,0.34600000000000364,0.3449999999997999
sregular,0.09696470816541757,0.07234852595840816,0.8384703291763315,0.08542399744342251,0.06675901833911387,0.9144734358985608,0.1280914097895489,0.09752775556003977,0.7038627556202316,0.1007796733229241,0.07586128026761786,0.8177864180717874,0.0982048586009228,0.07377469101460132,0.8355752838199886,0.16099999999960346,0.51299999999992,0.005999999999858119,0.041999999999916326
wregular,0.0956365681525016,0.06852705702444027,0.8238053918569592,0.0993007090899945,0.07365727497181573,0.8594820284793616,0.11398908219254382,0.08810711170486751,0.7443450581423721,0.0950326811458909,0.0676848036796585,0.8265333522364029,0.09239795999906701,0.06600493856685637,0.8348244983372757,0.14699999999993452,0.6199999999998909,0.007000000000061846,0.04399999999986903
random,0.09447321248375062,0.06803110840594086,0.8528686060571624,0.09230943783861506,0.07209291530390542,0.8813487451470847,0.14200863562089908,0.10959143160028695,0.6033216625822678,0.10102142555935612,0.07445593204269496,0.8190348700542806,0.0979324710810011,0.07240478265485725,0.8405035216065418,0.2290000000002692,0.5259999999998399,0.007000000000061846,0.06300000000010186
wclust,0.09587216074613951,0.062411880557946865,0.8386251906359593,0.10281488406247515,0.07455341009168007,0.8281689476142835,0.1471709465310654,0.11786609794809173,0.6682530531997887,0.10224685464770995,0.07148060524112547,0.8205148323882653,0.09886339158473492,0.06698200962640345,0.830357508827938,0.18699999999989814,0.55600000000004,0.3510000000001128,0.09400000000005093
sclust,0.06590260633171718,0.03943703741530578,0.8537313383319491,0.19359695117027112,0.13726124827260164,0.39126981544710115,0.1487798558081628,0.0962826763611287,0.30731471796773246,0.16030203570449347,0.10912202738908433,0.17230685920638583,0.12913137593566018,0.08507527046489217,0.43357609593377894,0.1790000000000873,0.5079999999998108,0.47299999999995634,0.4829999999997199
sregular,0.09007050891012272,0.06812792683890521,0.8516006678033616,0.08870884957983287,0.06666926461718499,0.8819810337111937,0.12091505590339434,0.09428808901434414,0.7136971181919834,0.0902453049013574,0.06969159871327743,0.85114908311525594,0.0901237109915332,0.06874126800553101,0.8474003788940021,0.19200000000000728,0.6790000000000873,0.005999999999858119,0.04900000000043292
wregular,0.09740675041799815,0.07515916911471945,0.8414817422029618,0.09010245123649949,0.07024416836232653,0.8827757250292786,0.13939290342026853,0.10310315248747666,0.6295700188204133,0.1013129102060654,0.07736221173488225,0.8244009944729128,0.10124360370988457,0.07752508983665767,0.8287669692053826,0.1459999999997308,0.6549999999997453,0.007000000000061846,0.042000000000371074
random,0.09618685520917561,0.07055346869064805,0.8254192140516023,0.09667814059705994,0.07363845193175686,0.8775847916050988,0.14349831326411697,0.11304262224573021,0.5846640473984176,0.10179736280889534,0.07623692966245736,0.8021588327521257,0.09996818920956291,0.07380045210043899,0.8050388009653557,0.1459999999997308,0.5090000000000146,0.42099999999982174,0.06599999999980355
wclust,0.0862008789757367,0.06321494395782239,0.8806641915706744,0.10186046312064259,0.08093736811173778,0.8543334975817478,0.17914430968503012,0.13699310994213137,0.3659097979960739,0.12962143043434146,0.09724316453498477,0.6940270617948064,0.11681171991795553,0.08796013720436953,0.7571732789787949,0.15099999999983993,0.5630000000001019,0.3400000000001455,0.1069999999999709
sclust,0.07818409938632401,0.05738192427123121,0.8939442767709748,0.12188296415963029,0.09115933340897013,0.7642846456742565,0.19335753246774814,0.14727661406527118,0.2726017880993924,0.13389426029752458,0.1036251441561873,0.6800890760166167,0.1687748253702132,0.11977536815991782,0.44009980566946966,0.19700000000011642,0.5360000000000582,0.29100000000016735,0.20899999999983265
sregular,0.09704570679734055,0.07390654885236969,0.8192344381245642,0.09547155860667059,0.07265437295914833,0.8815758418090973,0.11940212505684378,0.09459212472016236,0.7246478245100451,0.10176582167972355,0.07472175310324287,0.8007007550817522,0.09779438517724898,0.07617971502957707,0.823403064508859,0.181999999999789,0.5840000000002874,0.005999999999858119,0.04899999999997817
wregular,0.09601500750491884,0.07617562307551712,0.8421383170868064,0.08867551618471435,0.06722532046747094,0.8899482655041439,0.13440724714367783,0.10366527089184892,0.6448081342471117,0.10261874839514316,0.07788309989108246,0.8172324639396611,0.0938342601494233,0.07308784851823434,0.8619280500959777,0.14800000000013824,0.5209999999997308,0.005999999999858119,0.04300000000012005
random,0.09692240311617555,0.07342539467549107,0.8399459514753231,0.09208521163166325,0.06941444822884962,0.884011171562826,0.14976959477908916,0.11435355493899979,0.5477492963461743,0.10780566281773511,0.08043155534287529,0.8020722396277701,0.09814946007673137,0.07259632160569619,0.8341168281146372,0.17000000000007276,0.4719999999997526,0.007000000000061846,0.05500000000029104
wclust,0.09315488294628363,0.061722328735031196,0.8335863248070621,0.11284499162576062,0.08531118294948939,0.7768907996694644,0.17338355447567422,0.1294689469771584,0.47190802932194875,0.12087487133857397,0.08799996712951609,0.708486563544482,0.10551085255284333,0.07527979566328849,0.780508141642611,0.1710000000002765,0.4790000000002692,0.28099999999994907,0.09600000000000364
sclust,0.06902180958401229,0.04792160308396444,0.9061629612052235,0.11286984477457157,0.08604792613395401,0.8148703532574995,0.17037278671553183,0.12636108176753238,0.3773533359469297,0.11724305897714554,0.0843235498911794,0.6958388693768294,0.11758812269752503,0.08198860088122387,0.6963792691289215,0.1430000000000291,0.45899999999983265,0.2709999999997308,0.1590000000001055
sregular,0.10013039842284788,0.07774972861995419,0.8582718651232728,0.07773651998742542,0.05883249128727452,0.9140441158399872,0.1319824714409244,0.10849345599336103,0.7084559320380074,0.10700808629393722,0.08270510479453018,0.8317098830952596,0.09693944460881135,0.07402375403215046,0.8652068153267054,0.1449999999999818,0.5529999999998836,0.005999999999858119,0.042000000000371074
wregular,0.08106930753568162,0.06341706997732771,0.8854984486844254,0.09644243563892353,0.07267518009281208,0.857455725138614,0.1279193766764598,0.10449708589794614,0.6907515472388058,0.09273179029290514,0.07182073461883176,0.8504803664777391,0.0851956912768513,0.06551847738527218,0.8736874767281806,0.19099999999980355,0.54300000000012,0.009999999999763531,0.07799999999997453
random,0.09361958867766773,0.07109272429555653,0.839729198796064,0.09355427530000143,0.0718030875146074,0.8668602195997335,0.144544960841994,0.11252697509075205,0.5558523719157131,0.09172564442035805,0.06838611272097876,0.8426875419297618,0.08845655843547354,0.06739340979429582,0.8645048009448733,0.22399999999970532,0.8460000000000036,0.005999999999858119,0.047000000000025466
wclust,0.08730121155101052,0.05315474371723832,0.7694946385862215,0.1499752826437094,0.10055082458289613,0.6277691695274618,0.15367206761681645,0.11066159511645636,0.23285846796886234,0.14154011539785852,0.09634298804951211,0.3432765690496019,0.12445128502435782,0.07886456272495289,0.5070830402139199,0.15000000000009095,0.51299999999992,0.28700000000026193,0.11799999999993815
sclust,0.0712303438347081,0.04758883013825863,0.8670362142234422,0.13573495595348928,0.10022523943507396,0.6619477086262529,0.12765872022836655,0.0839555229345833,0.4979528761003425,0.13016613739464056,0.08832524093406897,0.46519206637411525,0.15410525713030312,0.0979493888478602,0.29900527279944494,0.1499999999996362,0.5419999999999163,0.28099999999994907,0.3249999999998181
sregular,0.09725672261056781,0.07323256835077263,0.8109157063554496,0.1017945211239604,0.07562395875683592,0.8706796219533809,0.12128714109144731,0.09777705428949526,0.6878245667919175,0.10073071617036546,0.0748022367867616,0.7920547287168167,0.0938972700261685,0.07203921360506035,0.8284441169934709,0.14399999999977808,0.49099999999998545,0.007000000000061846,0.04100000000016735
wregular,0.09369618288427661,0.07261564505786944,0.8309389087433994,0.09290674113644284,0.07101671499607615,0.8944788966848086,0.1390394713247421,0.10346951190946313,0.5765329959914496,0.09280811709692514,0.07111562049090242,0.8376853536203285,0.09568961651668258,0.07210882019277663,0.8221316287428015,0.1459999999997308,0.5320000000001528,0.005999999999858119,0.042999999999665306
random,0.09592824410138623,0.07331200870183607,0.8393069123260855,0.08996908276620341,0.06925524518406663,0.8912390613227323,0.11788395503812908,0.09517436751872302,0.7631018278547622,0.09806562201958952,0.0744632503061866,0.8373812649095466,0.0990206243200822,0.0760632523034513,0.8354579406121971,0.16300000000001091,0.5040000000003602,0.27300000000013824,0.04999999999972715
wclust,0.09187972867853372,0.06660415637090802,0.8215407293748263,0.12655475202819927,0.09538391562277418,0.7519269485952178,0.13213822047130427,0.09202252619785567,0.6076772600223038,0.1264772237648099,0.08917043003705642,0.6437489726515484,0.1116928936387841,0.0765229311895743,0.725935049602886,0.14900000000034197,0.5059999999998581,0.2699999999999818,0.07400000000006912
sclust,0.07746898914790637,0.056466633445695025,0.8951675371482434,0.13656206427980452,0.1076420893659675,0.7176679108725779,0.17553383158001534,0.15089956695459783,0.3664297922589652,0.15973928540442464,0.1281733640583605,0.45443222476581246,0.19193262460233346,0.14130862396411598,0.21936169525312132,0.14399999999977808,0.4499999999998181,0.27100000000018554,0.2660000000000764
sregular,0.09173103264152574,0.06868718701606398,0.8555609601431434,0.08737898571940252,0.06600641711461305,0.8893731222457407,0.1091894350727054,0.0885502728464402,0.8136733161673069,0.08918937991067058,0.06777214307231717,0.8718013930184364,0.0876698262837119,0.06661974594614277,0.8714527975675144,0.14399999999977808,0.5190000000002328,0.005999999999858119,0.041999999999916326
wregular,0.09850988231831238,0.071518161425858,0.8472075373377945,0.09492420451437153,0.06981562442743525,0.8557682600105883,0.15585358226980958,0.12238283078995396,0.5844544258936918,0.09181822441309848,0.06682856084211274,0.8675945562228031,0.09491350023336065,0.06918304606869381,0.8589436658204946,0.14700000000038926,0.5309999999999491,0.006000000000312866,0.04399999999986903
random,0.0875822085767482,0.06234863627770917,0.8695330509129697,0.10710053073981438,0.07620416007136604,0.7934325176431399,0.12615128886598231,0.09787890097879494,0.715657583885646,0.09434384561178599,0.06698997823084393,0.8468194600742937,0.08747062015424097,0.06335119789861142,0.8714069589464695,0.1430000000000291,0.5030000000001564,0.005999999999858119,0.04400000000032378
wclust,0.07945334337865548,0.05970288564213243,0.8847875045735262,0.12226623821927514,0.08660121645748992,0.7271175251106241,0.12099029008532787,0.10143865806863954,0.7447999556157666,0.08845000502324131,0.06926121460518489,0.8593891489382263,0.08893124299189292,0.0680892796572484,0.8534739888729509,0.1610000000000582,0.5070000000000618,0.2689999999997781,0.05800000000044747
sclust,0.05963285070959908,0.041923010627620785,0.8784380826018954,0.15477007764915948,0.10401977805823354,0.6064967289861183,0.12557795987791834,0.09118407591735636,0.4377463376184374,0.11631351202716962,0.08522094525947681,0.5218216710427188,0.10854477355606343,0.07692501626221307,0.5782780409907432,0.1459999999997308,0.4810000000002219,0.2660000000000764,0.20100000000002183
sregular,0.09345458583387367,0.07044569410032712,0.8599449498156153,0.09062985745087637,0.070662821704802,0.8837751180181306,0.14128519625551056,0.10654370934959045,0.6039319344580474,0.09385953120575392,0.0719704085265787,0.8586964585343051,0.09220787147336769,0.07024733801552913,0.858839680681565,0.15899999999965075,0.5019999999999527,0.005999999999858119,0.041999999999916326
wregular,0.10316624045537579,0.07367343910486612,0.7886682910037709,0.10248318523365545,0.07505414743043061,0.8296059741877803,0.1264844413740332,0.10049415045783613,0.6941752392379666,0.10559313769641052,0.07591056881753401,0.7760949485789138,0.10010165676613336,0.07184788154007209,0.8036213054019513,0.14800000000013824,0.5180000000000291,0.006000000000312866,0.041999999999916326
random,0.10253601255467025,0.0720848048797529,0.8374327309192884,0.09329025486840783,0.06811116835015105,0.854120478051365,0.13996197705699806,0.10317050196096264,0.6652692589308975,0.10490935016413885,0.07393746080734108,0.8251714167133025,0.10470772137628626,0.0713938592286825,0.8267559289939154,0.1610000000000582,0.5050000000001091,0.006000000000312866,0.04100000000016735
wclust,0.08092951343881512,0.061884773699541894,0.8984855426951284,0.09787554848380921,0.07674547226943786,0.861867907397892,0.16485726879674872,0.12291520902980119,0.4680900575511433,0.11581558635687428,0.0883015827351436,0.8045681210459025,0.10924537447312911,0.08063708564305057,0.7963588413043462,0.14699999999993452,0.500999999999749,0.2699999999999818,0.08800000000019281
sclust,0.07732976463954101,0.055159803910156076,0.8583457270174845,0.14036357437194846,0.10876181049180811,0.6890164303547601,0.12169922266309406,0.09319698314075667,0.6280556887529622,0.12298074795728957,0.09300259253323079,0.6287650282893837,0.11328400881002772,0.08485341935207447,0.6737118640600657,0.14600000000018554,0.4719999999997526,0.2719999999999345,0.19399999999995998
sregular,0.09892169436126824,0.07606934244571253,0.8401830094360673,0.08250680209055505,0.0630297172053279,0.9043293693825167,0.13518819876876215,0.10576588422998788,0.6817576337002078,0.09957787295355616,0.08006684106606991,0.8412952075080095,0.09816549753521116,0.07568841577917337,0.8399401773645722,0.16000000000030923,0.5049999999996544,0.005999999999858119,0.041999999999916326
wregular,0.09839629240247384,0.07331594057556756,0.8077668975686025,0.09790734890878251,0.07466984208813965,0.8792384729081474,0.11582555563557967,0.09231776543627633,0.7298532349795792,0.09638299469296614,0.07231433273503175,0.8255920402609295,0.09899358456031634,0.07369512002754594,0.806523769157389,0.1449999999999818,0.5090000000000146,0.005999999999858119,0.04400000000032378
random,0.08486976039658467,0.06320278478195798,0.8608984272851595,0.10236018750157608,0.07659600453107986,0.8293883620756908,0.1292099231290192,0.09728243903340245,0.673819476526848,0.09251220349944367,0.06824634499793164,0.8313013776397148,0.08599581462965432,0.06266661763952731,0.8561771129871553,0.15100000000029468,0.5039999999999054,0.006000000000312866,0.04699999999957072
wclust,0.07413323391525738,0.05709841986525803,0.9247296412082308,0.09554994922645475,0.07238616025891456,0.8385670277628174,0.14497349098121037,0.1166211342458753,0.6998012742354388,0.10833176696535182,0.08248599965385936,0.8304361675516154,0.10822188864278116,0.0735177706065448,0.8119648008647983,0.14800000000013824,0.4980000000000473,0.27100000000018554,0.07600000000002183
sclust,0.059680642324080935,0.0428018846675412,0.915032098900447,0.17859465516858997,0.12037814438425186,0.46052954559369014,0.08116107548129974,0.06578439400768529,0.8511241836315631,0.08140016036530581,0.06442841053834959,0.8492081802284045,0.1329466507792108,0.08940603721730413,0.5387299032615896,0.1449999999999818,0.4650000000001455,0.27300000000013824,0.3420000000000982
sregular,0.10194823178699265,0.07815170068994784,0.8386585842856036,0.08219753489382789,0.06340083547475739,0.8896139951626366,0.12143674862462474,0.09353484172713557,0.7675694891862629,0.10202102478918092,0.07966269927674982,0.8398289231304962,0.09981109920595303,0.07752674841423055,0.8436825344080722,0.15799999999990177,0.5480000000002292,0.005999999999858119,0.04300000000012005
wregular,0.10045150729706989,0.07685608140740655,0.8273938569800178,0.09814578489696989,0.07299212710420107,0.8737350428342902,0.1462228072577471,0.11582698886428434,0.6097511068008122,0.09904197658735006,0.07691031162127261,0.8404649973843472,0.0986273667463417,0.07560145388775975,0.8406887912868718,0.14399999999977808,0.5059999999998581,0.005999999999858119,0.041999999999916326
random,0.09435495827730601,0.07476479133465637,0.8736656558092714,0.09050955378374737,0.06886673886046767,0.864016240447512,0.14652291379132035,0.11552129185239474,0.6977397147510039,0.09238923962309256,0.07312711014262091,0.8835390854673495,0.09941814834304054,0.07625859540945538,0.8531390242224369,0.15799999999990177,0.5050000000001091,0.2680000000000291,0.047000000000025466
wclust,0.07491130025118595,0.057139151141013325,0.893228888259043,0.11319964037370372,0.086721972275481,0.8518829856930263,0.17490526705222575,0.11975578216337289,0.23671127220847205,0.1681673953007292,0.10792838551990376,0.29689163667169144,0.12099281081672668,0.08069168970178502,0.6548139103269652,0.15300000000024738,0.5080000000002656,0.26900000000023283,0.07699999999977081
sclust,0.07087925840294473,0.05028054280207143,0.8929989695291055,0.13290714085259608,0.09444268753214755,0.6694551424754945,0.19416928586277415,0.14641452383887296,0.17644652432613808,0.15851125197619187,0.1177326039132235,0.40965770765055126,0.1305064870061047,0.09057153750282516,0.5999006635846063,0.14600000000018554,0.47100000000000364,0.26499999999987267,0.1950000000001637
sregular,0.09687606316127231,0.07176416330611778,0.8554228450401528,0.08767672876391833,0.0669883421206231,0.8779877859054457,0.12837930678782336,0.10250693757945198,0.6990360784125849,0.10398723797869384,0.07776687407671443,0.8283345821560125,0.10117555790160374,0.07569151994503966,0.8361368053775446,0.14699999999993452,0.4920000000001892,0.006000000000312866,0.042000000000371074
wregular,0.09363303583526815,0.07113055298224899,0.8382430763319058,0.0970307460564842,0.07433239620342975,0.8758136350587785,0.157357213003071,0.11878189945857631,0.45255677128706767,0.09708346834222689,0.07443223731329862,0.8281218533704455,0.09441757086372357,0.0723406938735253,0.8398769460286755,0.14600000000018554,0.49799999999959255,0.005999999999858119,0.041999999999916326
random,0.08893164702135052,0.0675553218963138,0.8938468841265728,0.08291693479221345,0.06427445187916335,0.8874261479056751,0.14348392267457744,0.11409615020991767,0.6862492781843029,0.10087510281548631,0.07417740367452565,0.8649866853243208,0.09136101156666618,0.06819703324181786,0.8882367479212202,0.14699999999993452,0.5109999999999673,0.005999999999858119,0.04500000000007276
wclust,0.08792962123658775,0.0648603311144188,0.8335095670559705,0.12844979792197142,0.09669363575040663,0.7858211306751418,0.12240103048848353,0.09683495345382644,0.6609364085690769,0.10715224202051263,0.0863242446673413,0.7493222189365751,0.10063108651939097,0.0796489902776728,0.7795555365069256,0.15000000000009095,0.5599999999999454,0.26900000000023283,0.09200000000009823
sclust,0.08356338717785106,0.05928852627462707,0.858676852717781,0.11575018480564823,0.08850290380925882,0.8036767199662891,0.14242187440565207,0.11662706946526656,0.5325989341417883,0.12738283976276674,0.1033845130352583,0.642721068707004,0.11691589110647481,0.09204506030169314,0.6849855504523026,0.1449999999999818,0.5280000000002474,0.26399999999966894,0.13999999999987267
sregular,0.09506491656911935,0.07390340567134189,0.832889780553718,0.0896079164533321,0.06753831992093218,0.8841859325420202,0.12646762819001384,0.10328786163862094,0.6901859235628506,0.09538593837454498,0.07321586701333498,0.8323406316199055,0.09615741436302973,0.07429407854263922,0.8294210961052864,0.1459999999997308,0.5030000000001564,0.005999999999858119,0.041999999999916326
wregular,0.09467529991947808,0.07094388556945681,0.8734727456593725,0.0857902742232791,0.06530920475087854,0.8696874367591874,0.1380149328899461,0.10527818187219945,0.6708814377659991,0.09560421964419964,0.07320599709003853,0.8737604668312337,0.09203201452813638,0.07071559842754001,0.8804947829677083,0.15100000000029468,0.5390000000002146,0.005999999999858119,0.041999999999916326
random,0.09255221613506533,0.07172199774627885,0.8946758829635318,0.08091509559512677,0.063561408668189,0.8934635400555387,0.14507211625984193,0.11860271758112124,0.7494357551308223,0.10148344754435283,0.08090833731983789,0.8741965765328721,0.09299027539331071,0.0728087931832671,0.8899078538307621,0.14699999999993452,0.5090000000000146,0.005999999999858119,0.046000000000276486
wclust,0.07283114076444736,0.05452161706333359,0.8720371922423885,0.13607549067000477,0.09553919067992218,0.688508464822007,0.13507778358890177,0.11084376125420135,0.5030885941970815,0.11652763692708594,0.09364394277341667,0.6389621661017226,0.10078046538603153,0.07488012086465955,0.7395583273592722,0.14699999999993452,0.5060000000003129,0.2660000000000764,0.11599999999998545
sclust,0.06616852061439822,0.04531310988500948,0.9138843513811619,0.13197184393666694,0.09377672519464932,0.6812813725211353,0.12724146412530551,0.1003407926072223,0.6437816392043906,0.10521257114988732,0.08413278322218917,0.762563116724989,0.10776740362964322,0.08450613265041884,0.7540912669578395,0.1459999999997308,0.47100000000000364,0.2660000000000764,0.22100000000000364
sregular,0.09789065163396109,0.06827885504102954,0.8562836489945449,0.08887461885895338,0.06711096958027023,0.8865434083400116,0.144673761701884,0.11089874641248955,0.6350538723414076,0.09989261814853474,0.07171930835343897,0.8560105518437298,0.0993595323476934,0.0704507536661004,0.8449706598965314,0.1430000000000291,0.5010000000002037,0.006000000000312866,0.04500000000007276
wregular,0.10645111465705966,0.07728382153703521,0.8240833118358001,0.08983087518680383,0.06833688582244443,0.8893432218870018,0.1294265262315306,0.10423904659935584,0.7683455995950863,0.106282243267203,0.0773949366038541,0.822764109743663,0.10209136219408298,0.07567655437214922,0.8447148863506767,0.14600000000018554,0.5230000000001382,0.006000000000312866,0.041999999999916326
random,0.09437114486279424,0.07406900027177607,0.8836437239312072,0.08385925639864332,0.06614691881298924,0.9082841499611514,0.1597294898427756,0.11594659636054808,0.5808887904062155,0.10447347466786294,0.07714246306438619,0.8426675922681066,0.09664346640296176,0.07352909349564464,0.8809162326115759,0.14699999999993452,0.5149999999998727,0.006000000000312866,0.04500000000007276
wclust,0.09000923526257608,0.06674175698946538,0.8659427094841136,0.10883783619012621,0.08400297617655736,0.8083577151821817,0.14028873262788344,0.11549990382818504,0.6382591662271806,0.13777657620579897,0.10801285218163705,0.6172282482943169,0.1071414102736304,0.08259004771589923,0.7917792662024782,0.1449999999999818,0.5299999999997453,0.2709999999997308,0.07200000000011642
