"","method","variate","design","number","RMSE","time_mod","time_alg","time_overall"
"2302","nndm_caret","OCS","regular",2,7.8455238776755,397.800333333333,3.83500000000034,401.635333333333
"2303","nndm_caret","OCS","regular",3,7.46874990977008,310.062333333333,10.6140000000002,320.676333333334
"2304","nndm_caret","OCS","regular",4,7.15007703583783,296.375,4.3133333333329,300.688333333333
"2305","nndm_caret","OCS","regular",5,7.98193695029637,443.374000000001,2.01733333333444,445.391333333335
"2306","nndm_caret","OCS","regular",6,7.17139182329766,414.975333333333,4.05333333333328,419.028666666666
"2307","nndm_caret","OCS","regular",7,8.09475450059999,443.657,3.55099999999948,447.207999999999
"2308","nndm_caret","OCS","regular",8,7.6429424359858,406.88,3.92266666666668,410.802666666666
"2309","nndm_caret","OCS","regular",9,7.55831415074899,448.268666666667,2.13833333333362,450.407
"2310","nndm_caret","OCS","regular",10,7.92959721738069,419.823333333333,3.35266666666636,423.175999999999
"2311","nndm_caret","OCS","regular",11,7.60564518913337,277.852666666667,3.90366666666644,281.756333333333
"2312","nndm_caret","OCS","regular",12,8.24564397682357,441.178000000001,2.97566666666656,444.153666666667
"2313","nndm_caret","OCS","regular",13,7.56754189387164,408.456666666667,3.88733333333281,412.344
"2314","nndm_caret","OCS","regular",14,7.75891215254121,415.893333333333,3.64633333333344,419.539666666666
"2315","nndm_caret","OCS","regular",15,7.36266020848904,449.891333333334,2.53900000000006,452.430333333334
"2316","nndm_caret","OCS","regular",16,7.3789628683776,446.641000000001,4.07100000000113,450.712000000002
"2317","nndm_caret","OCS","regular",17,7.85646067848093,316.859,6.9350000000001,323.794
"2318","nndm_caret","OCS","regular",18,7.53222831461381,410.798666666667,2.89933333333405,413.698000000002
"2319","nndm_caret","OCS","regular",19,7.29255508950637,429.171333333333,3.99033333333318,433.161666666666
"2320","nndm_caret","OCS","regular",20,7.65320523260314,424.28,4.35300000000037,428.633
"2321","nndm_caret","OCS","regular",21,7.55857723450112,403.901666666666,1.79966666666648,405.701333333333
"2322","nndm_caret","OCS","regular",22,7.47626531698934,294.927333333332,3.42833333333328,298.355666666666
"2323","nndm_caret","OCS","regular",23,7.62448572717702,446.617666666666,2.87266666666619,449.490333333333
"2324","nndm_caret","OCS","regular",24,7.64924102300221,310.109666666667,5.36366666666678,315.473333333333
"2325","nndm_caret","OCS","regular",25,7.49895454873154,353.599333333333,2.71166666666553,356.310999999998
"2326","nndm_caret","OCS","regular",26,7.35555469671593,403.884333333333,6.30666666666608,410.191
"2327","nndm_caret","OCS","regular",27,7.68322242208961,443.030999999999,2.76166666666662,445.792666666666
"2328","nndm_caret","OCS","regular",28,7.72829114979631,450.79,2.15566666666685,452.945666666667
"2329","nndm_caret","OCS","regular",29,7.44048854231687,402.265333333334,2.80400000000009,405.069333333334
"2330","nndm_caret","OCS","regular",30,7.31094208453861,422.876333333333,2.13966666666723,425.016
"2331","nndm_caret","OCS","regular",31,7.46579034801816,226.519333333334,6.35899999999917,232.878333333333
"2332","nndm_caret","OCS","regular",32,8.24293594869637,378.561333333334,2.80099999999948,381.362333333333
"2333","nndm_caret","OCS","regular",33,7.38384557620864,190.800333333334,3.93900000000091,194.739333333335
"2334","nndm_caret","OCS","regular",34,7.31466862519991,197.971333333335,2.88166666666681,200.853000000002
"2335","nndm_caret","OCS","regular",35,7.89536929479529,404.974999999999,2.44833333333372,407.423333333332
"2336","nndm_caret","OCS","regular",36,7.3518279439563,414.325999999997,1.05733333333167,415.383333333329
"2337","nndm_caret","OCS","regular",37,7.37858085081816,408.950333333333,3.40899999999965,412.359333333333
"2338","nndm_caret","OCS","regular",38,7.36288115339491,374.592666666667,1.88733333333342,376.480000000001
"2339","nndm_caret","OCS","regular",39,7.47118008051514,405.408000000001,4.43566666666811,409.843666666669
"2340","nndm_caret","OCS","regular",40,7.46695399287945,400.878666666666,3.48599999999957,404.364666666666
"2341","nndm_caret","OCS","regular",41,7.89279703309035,191.242666666666,3.66333333333265,194.905999999999
"2342","nndm_caret","OCS","regular",42,7.91156137624304,294.956000000001,8.04200000000007,302.998000000001
"2343","nndm_caret","OCS","regular",43,7.09529920642801,400.555333333335,3.1973333333323,403.752666666667
"2344","nndm_caret","OCS","regular",44,7.38587016900566,410.410333333333,3.3756666666668,413.786
"2345","nndm_caret","OCS","regular",45,7.35926149371604,397.518333333333,2.8073333333341,400.325666666668
"2346","nndm_caret","OCS","regular",46,7.5605212260623,405.736666666668,4.09099999999914,409.827666666667
"2347","nndm_caret","OCS","regular",47,7.7896132055397,264.673,3.9933333333344,268.666333333334
"2348","nndm_caret","OCS","regular",48,7.52621649470431,242.119333333335,2.03566666666787,244.155000000002
"2349","nndm_caret","OCS","regular",49,7.02145270085108,370.982333333333,4.72633333333215,375.708666666666
"2350","nndm_caret","OCS","regular",50,7.40104258952846,392.660333333333,3.64133333333302,396.301666666666
"2351","nndm_caret","OCS","regular",51,7.91309037133545,372.151999999999,2.51999999999922,374.671999999999
"2352","nndm_caret","OCS","regular",52,7.42411237422663,250.769666666667,9.35866666666576,260.128333333333
"2353","nndm_caret","OCS","regular",53,7.61949181855843,407.509000000001,2.83633333333273,410.345333333333
"2354","nndm_caret","OCS","regular",54,7.0314169811556,293.968333333334,3.84199999999934,297.810333333334
"2355","nndm_caret","OCS","regular",55,7.60539270719645,412.302666666668,2.15866666666625,414.461333333334
"2356","nndm_caret","OCS","regular",56,7.81084995466334,363.963666666665,4.64799999999862,368.611666666664
"2357","nndm_caret","OCS","regular",57,7.41421001645907,413.289000000002,1.8949999999968,415.183999999999
"2358","nndm_caret","OCS","regular",58,7.81673043843796,368.772333333332,3.81966666666752,372.591999999999
"2359","nndm_caret","OCS","regular",59,7.74071024998293,408.267666666667,2.39666666666744,410.664333333334
"2360","nndm_caret","OCS","regular",60,7.4324737570734,368.559000000001,4.34200000000177,372.901000000003
"2361","nndm_caret","OCS","regular",61,7.37690156183125,219.084999999999,5.79433333333388,224.879333333333
"2362","nndm_caret","OCS","regular",62,7.6255797325507,272.53633333333,2.15600000000025,274.69233333333
"2363","nndm_caret","OCS","regular",63,7.51882818633872,266.922000000001,10.5689999999983,277.490999999999
"2364","nndm_caret","OCS","regular",64,7.87142953459265,259.103333333335,7.7669999999974,266.870333333332
"2365","nndm_caret","OCS","regular",65,7.64832896998001,274.831333333331,2.48533333333277,277.316666666663
"2366","nndm_caret","OCS","regular",66,7.59010705135431,273.775666666668,4.06333333333168,277.839
"2367","nndm_caret","OCS","regular",67,7.31111981103096,267.369666666663,2.25399999999596,269.623666666659
"2368","nndm_caret","OCS","regular",68,7.55525816088643,214.452666666667,3.67466666666587,218.127333333333
"2369","nndm_caret","OCS","regular",69,7.61805812851935,288.434999999998,2.00300000000182,290.437999999999
"2370","nndm_caret","OCS","regular",70,7.73803157774314,267.373333333332,2.58633333333273,269.959666666665
"2371","nndm_caret","OCS","regular",71,7.10241673397934,202.590666666668,2.15933333333426,204.750000000002
"2372","nndm_caret","OCS","regular",72,7.27654474094715,213.400333333334,8.09666666666938,221.497000000003
"2373","nndm_caret","OCS","regular",73,7.62211902944941,245.266333333335,3.32133333333574,248.587666666671
"2374","nndm_caret","OCS","regular",74,8.56310599903068,304.348000000001,2.48099999999977,306.829
"2375","nndm_caret","OCS","regular",75,6.88702328771273,184.901,10.3573333333334,195.258333333334
"2376","nndm_caret","OCS","regular",76,7.82271289616656,243.131666666666,3.61966666666558,246.751333333331
"2377","nndm_caret","OCS","regular",77,7.02517405609763,171.968666666668,4.24233333333298,176.211000000001
"2378","nndm_caret","OCS","regular",78,7.60310256033129,262.397333333332,3.17299999999765,265.570333333329
"2379","nndm_caret","OCS","regular",79,7.94753608561377,288.209666666667,3.17666666666385,291.386333333331
"2380","nndm_caret","OCS","regular",80,7.49557038226672,237.800666666667,3.3026666666677,241.103333333335
"2381","nndm_caret","OCS","regular",81,7.94232366290925,201.133666666668,3.76200000000002,204.895666666668
"2382","nndm_caret","OCS","regular",82,7.63457913470798,181.219666666671,3.69999999999951,184.919666666671
"2383","nndm_caret","OCS","regular",83,7.4855367054492,251.007999999999,3.34300000000076,254.351
"2384","nndm_caret","OCS","regular",84,7.33751862591373,246.869666666668,5.00333333333159,251.873
"2385","nndm_caret","OCS","regular",85,7.66597337915298,280.228333333335,2.91266666666828,283.141000000003
"2386","nndm_caret","OCS","regular",86,7.47600055886943,270.244666666666,2.63866666666581,272.883333333331
"2387","nndm_caret","OCS","regular",87,7.18250495673972,163.285000000001,1.78933333333165,165.074333333333
"2388","nndm_caret","OCS","regular",88,7.65426357782213,295.991333333336,2.87999999999981,298.871333333336
"2389","nndm_caret","OCS","regular",89,7.4900977348312,178.908666666667,4.81266666666731,183.721333333335
"2390","nndm_caret","OCS","regular",90,7.55272707185231,192.805999999999,5.44633333333331,198.252333333333
"2391","nndm_caret","OCS","regular",91,6.74287221494068,81.3853333333342,1.67466666666587,83.0600000000001
"2392","nndm_caret","OCS","regular",92,7.73288002458179,58.8593333333362,1.34266666666614,60.2020000000023
"2393","nndm_caret","OCS","regular",93,7.1952419656154,93.8503333333356,2.89099999999841,96.741333333334
"2394","nndm_caret","OCS","regular",94,7.85788595703729,139.784666666666,2.41433333333165,142.198999999998
"2395","nndm_caret","OCS","regular",95,7.73394848432634,59.1746666666659,1.66533333333549,60.8400000000014
"2396","nndm_caret","OCS","regular",96,7.5343900236523,76.5333333333328,3.0006666666668,79.5339999999997
"2397","nndm_caret","OCS","regular",97,7.47948486341098,67.8936666666656,2.23066666666515,70.1243333333308
"2398","nndm_caret","OCS","regular",98,7.93037959174484,76.499000000001,2.21533333333597,78.714333333337
"2399","nndm_caret","OCS","regular",99,7.05562816678363,80.5649999999999,2.54699999999866,83.1119999999986
"2400","nndm_caret","OCS","regular",100,7.26261628899986,78.7316666666666,2.67599999999948,81.407666666666
"2401","nndm_caret","OCS","simpleRandom",1,7.1860768854481,453.532666666667,1.57366666666712,455.106333333334
"2402","nndm_caret","OCS","simpleRandom",2,7.38361069134085,449.983,1.62266666666619,451.605666666666
"2403","nndm_caret","OCS","simpleRandom",3,6.99535341735374,418.986666666667,2.96566666666634,421.952333333333
"2404","nndm_caret","OCS","simpleRandom",4,7.44701137173392,411.097666666667,2.51266666666682,413.610333333334
"2405","nndm_caret","OCS","simpleRandom",5,7.80852753855593,406.129333333333,1.42233333333206,407.551666666665
"2406","nndm_caret","OCS","simpleRandom",6,6.95209871391498,450.384333333333,2.32133333333392,452.705666666667
"2407","nndm_caret","OCS","simpleRandom",7,7.35470667826088,389.869000000001,1.04466666666849,390.91366666667
"2408","nndm_caret","OCS","simpleRandom",8,7.83884165786397,452.285999999999,1.1260000000002,453.412
"2409","nndm_caret","OCS","simpleRandom",9,7.07149468402433,414.996333333334,2.27733333333284,417.273666666667
"2410","nndm_caret","OCS","simpleRandom",10,7.70732896922068,445.530666666666,1.88800000000083,447.418666666667
"2411","nndm_caret","OCS","simpleRandom",11,7.62239958968249,410.268000000001,1.83166666666693,412.099666666668
"2412","nndm_caret","OCS","simpleRandom",12,7.13530048549031,443.833333333335,1.72299999999996,445.556333333335
"2413","nndm_caret","OCS","simpleRandom",13,7.57411495151608,455.519,1.36033333333277,456.879333333332
"2414","nndm_caret","OCS","simpleRandom",14,7.8206697208369,449.261333333333,2.05433333333349,451.315666666667
"2415","nndm_caret","OCS","simpleRandom",15,7.7617034519313,419.015333333333,2.05000000000049,421.065333333333
"2416","nndm_caret","OCS","simpleRandom",16,7.25106427563117,436.915333333333,2.09900000000077,439.014333333334
"2417","nndm_caret","OCS","simpleRandom",17,7.74390850895608,421.155333333333,2.1866666666671,423.342000000001
"2418","nndm_caret","OCS","simpleRandom",18,7.59451263951461,449.387666666667,1.88433333333342,451.272
"2419","nndm_caret","OCS","simpleRandom",19,7.2845578827375,446.952000000001,2.0573333333341,449.009333333335
"2420","nndm_caret","OCS","simpleRandom",20,6.89891322253262,444.086333333331,1.08933333333334,445.175666666664
"2421","nndm_caret","OCS","simpleRandom",21,7.69601516243559,457.705666666667,1.2526666666666,458.958333333334
"2422","nndm_caret","OCS","simpleRandom",22,7.23467780188161,412.875333333333,1.97899999999997,414.854333333333
"2423","nndm_caret","OCS","simpleRandom",23,7.16313147291571,398.595,1.52000000000044,400.115
"2424","nndm_caret","OCS","simpleRandom",24,7.79341781405816,419.014,2.50766666666702,421.521666666667
"2425","nndm_caret","OCS","simpleRandom",25,7.20248045694643,435.189333333334,1.00899999999941,436.198333333333
"2426","nndm_caret","OCS","simpleRandom",26,7.79118090671651,454.826333333333,2.57533333333352,457.401666666667
"2427","nndm_caret","OCS","simpleRandom",27,7.53556359646604,390.965666666665,2.39266666666663,393.358333333331
"2428","nndm_caret","OCS","simpleRandom",28,7.99135614350547,426.536333333335,2.59733333333255,429.133666666667
"2429","nndm_caret","OCS","simpleRandom",29,7.52824276795205,452.210333333333,1.5010000000002,453.711333333333
"2430","nndm_caret","OCS","simpleRandom",30,7.79031743634062,447.922666666666,1.97933333333276,449.901999999999
"2431","nndm_caret","OCS","simpleRandom",31,7.99109760350513,290.466666666667,7.53999999999966,298.006666666667
"2432","nndm_caret","OCS","simpleRandom",32,7.10751371082972,415.189,2.44366666666853,417.632666666668
"2433","nndm_caret","OCS","simpleRandom",33,7.19991366278248,222.593666666666,5.29299999999906,227.886666666665
"2434","nndm_caret","OCS","simpleRandom",34,6.94422548466476,232.459666666667,2.43566666666569,234.895333333333
"2435","nndm_caret","OCS","simpleRandom",35,7.15517089054619,405.110000000003,1.46533333333597,406.575333333339
"2436","nndm_caret","OCS","simpleRandom",36,7.50228578439616,408.986666666669,1.31233333333512,410.299000000004
"2437","nndm_caret","OCS","simpleRandom",37,7.16697970018993,415.896000000001,1.75200000000041,417.648000000001
"2438","nndm_caret","OCS","simpleRandom",38,7.44564822984383,412.652333333333,1.13533333333301,413.787666666666
"2439","nndm_caret","OCS","simpleRandom",39,7.10751316866231,412.186333333336,1.64433333333242,413.830666666669
"2440","nndm_caret","OCS","simpleRandom",40,7.53820058876686,362.675999999999,4.43000000000272,367.106000000002
"2441","nndm_caret","OCS","simpleRandom",41,7.98623975465152,226.662999999999,4.24866666666761,230.911666666667
"2442","nndm_caret","OCS","simpleRandom",42,7.20583590327589,396.695666666667,1.95099999999972,398.646666666666
"2443","nndm_caret","OCS","simpleRandom",43,7.82347741164826,359.253000000002,8.21766666666614,367.470666666668
"2444","nndm_caret","OCS","simpleRandom",44,7.59805230785644,396.076666666668,1.58766666666634,397.664333333334
"2445","nndm_caret","OCS","simpleRandom",45,7.74116576866752,411.385666666666,2.82266666666692,414.208333333333
"2446","nndm_caret","OCS","simpleRandom",46,7.27293576455236,407.431999999998,1.94399999999829,409.375999999997
"2447","nndm_caret","OCS","simpleRandom",47,7.31111366579354,377.860000000001,3.93933333333431,381.799333333335
"2448","nndm_caret","OCS","simpleRandom",48,7.18884358761281,344.598333333334,2.06433333333189,346.662666666666
"2449","nndm_caret","OCS","simpleRandom",49,7.15949640620369,417.604666666666,1.96200000000075,419.566666666667
"2450","nndm_caret","OCS","simpleRandom",50,7.1848751106196,407.891000000002,2.88666666667026,410.777666666672
