"","method","variate","design","number","RMSE","MEC"
"4980","knndm","AGB","clusterStrong",70,33.8114949265271,0.798681499181558
"4981","knndm","AGB","clusterStrong",71,26.8163331219159,0.766011404202201
"4982","knndm","AGB","clusterStrong",72,26.3674169506017,0.783362368485369
"4983","knndm","AGB","clusterStrong",73,33.0848965674341,0.766149700772433
"4984","knndm","AGB","clusterStrong",74,27.7850727726682,0.777648046562906
"4985","knndm","AGB","clusterStrong",75,30.3665117080567,0.812667335987522
"4986","knndm","AGB","clusterStrong",76,34.3515310373709,0.76618427406671
"4987","knndm","AGB","clusterStrong",77,34.6989147226255,0.802519465528175
"4988","knndm","AGB","clusterStrong",78,33.7147270467655,0.751629313533318
"4989","knndm","AGB","clusterStrong",79,27.0670918786,0.764485917662764
"4990","knndm","AGB","clusterStrong",80,31.8626194582495,0.725346632965195
"4991","knndm","AGB","clusterStrong",81,27.0251743279965,0.693529635219722
"4992","knndm","AGB","clusterStrong",82,29.8899720526953,0.849842094561745
"4993","knndm","AGB","clusterStrong",83,29.3100033380453,0.805915832349952
"4994","knndm","AGB","clusterStrong",84,28.5734463357892,0.745449467614352
"4995","knndm","AGB","clusterStrong",85,34.4031163082991,0.813227068282496
"4996","knndm","AGB","clusterStrong",86,30.9068028843481,0.829891665291293
"4997","knndm","AGB","clusterStrong",87,35.6029623488079,0.78605355610341
"4998","knndm","AGB","clusterStrong",88,29.5770191677549,0.819487388863129
"4999","knndm","AGB","clusterStrong",89,35.3079719321428,0.771964101173644
"5000","knndm","AGB","clusterStrong",90,34.4088915862645,0.736496934895865
"5001","knndm","AGB","clusterStrong",91,35.0468946963731,0.771658957033912
"5002","knndm","AGB","clusterStrong",92,27.6741499042521,0.771749029548181
"5003","knndm","AGB","clusterStrong",93,28.1591890666862,0.756999197268471
"5004","knndm","AGB","clusterStrong",94,26.9034418980306,0.841330929937566
"5005","knndm","AGB","clusterStrong",95,31.1199485125823,0.833756354991832
"5006","knndm","AGB","clusterStrong",96,32.3534849651406,0.821525192395429
"5007","knndm","AGB","clusterStrong",97,31.5574625033497,0.816589679041676
"5008","knndm","AGB","clusterStrong",98,31.2428293196399,0.750932548615257
"5009","knndm","AGB","clusterStrong",99,35.7346216660475,0.667157183286585
"5010","knndm","AGB","clusterStrong",100,30.2955899301875,0.816923458186021
"5011","knndm","AGB","regular",1,31.3907442573211,0.809086639355821
"5012","knndm","AGB","regular",2,29.8217281884301,0.848441405260307
"5013","knndm","AGB","regular",3,28.1961851642206,0.847190420631579
"5014","knndm","AGB","regular",4,31.3335947118981,0.837374507052988
"5015","knndm","AGB","regular",5,31.3389223450936,0.818520666156784
"5016","knndm","AGB","regular",6,33.2834143783555,0.787500033821297
"5017","knndm","AGB","regular",7,30.1256101363735,0.840343454264198
"5018","knndm","AGB","regular",8,28.7793031098781,0.832897301346116
"5019","knndm","AGB","regular",9,29.0729497878742,0.851281486398105
"5020","knndm","AGB","regular",10,30.1044763265266,0.833059193278735
"5021","knndm","AGB","regular",11,27.2009051681609,0.838936675564401
"5022","knndm","AGB","regular",12,29.181902427119,0.831460944361583
"5023","knndm","AGB","regular",13,31.4259424351681,0.807836371316516
"5024","knndm","AGB","regular",14,28.7421287597661,0.835016757661869
"5025","knndm","AGB","regular",15,29.541066414056,0.827380095377431
"5026","knndm","AGB","regular",16,28.1186472760931,0.843563690859051
"5027","knndm","AGB","regular",17,30.0631118183112,0.819534457445188
"5028","knndm","AGB","regular",18,33.2205595476589,0.818585160190257
"5029","knndm","AGB","regular",19,31.1877693410919,0.820631579457179
"5030","knndm","AGB","regular",20,28.2259795639683,0.827167431357407
"5031","knndm","AGB","regular",21,29.2275546760139,0.814381160451772
"5032","knndm","AGB","regular",22,28.5142098272939,0.844934112607775
"5033","knndm","AGB","regular",23,29.7948804929321,0.844496997430343
"5034","knndm","AGB","regular",24,28.6576796678236,0.837545342608995
"5035","knndm","AGB","regular",25,29.2839625457621,0.822356151694527
"5036","knndm","AGB","regular",26,29.9836236684052,0.829911510677589
"5037","knndm","AGB","regular",27,32.8579153852749,0.7934993706057
"5038","knndm","AGB","regular",28,30.8511564405856,0.800733627925583
"5039","knndm","AGB","regular",29,30.9814139740345,0.82414099318052
"5040","knndm","AGB","regular",30,30.3607556301539,0.81782901361952
"5041","knndm","AGB","regular",31,33.1758642388666,0.815803151877923
"5042","knndm","AGB","regular",32,30.2602141853239,0.833269345523052
"5043","knndm","AGB","regular",33,27.754956713532,0.844203492116537
"5044","knndm","AGB","regular",34,28.8072946643737,0.827181664923078
"5045","knndm","AGB","regular",35,32.2140575082953,0.821681425003705
"5046","knndm","AGB","regular",36,30.2935000865442,0.810857994197144
"5047","knndm","AGB","regular",37,31.34743117983,0.820188170488955
"5048","knndm","AGB","regular",38,29.008308499097,0.84220116540361
"5049","knndm","AGB","regular",39,27.9642645899045,0.831116078576014
"5050","knndm","AGB","regular",40,28.669438643621,0.85410536296712
"5051","knndm","AGB","regular",41,29.8460118482683,0.829297028220514
"5052","knndm","AGB","regular",42,29.3363444031889,0.829561273852772
"5053","knndm","AGB","regular",43,30.8682816488406,0.828535475946073
"5054","knndm","AGB","regular",44,30.3191599010225,0.8251278709757
"5055","knndm","AGB","regular",45,29.7235251503659,0.83404610226429
"5056","knndm","AGB","regular",46,30.9934114000869,0.835080080767016
"5057","knndm","AGB","regular",47,29.9247634157498,0.837540535928003
"5058","knndm","AGB","regular",48,31.5812422682597,0.793055470410121
"5059","knndm","AGB","regular",49,29.8836494865123,0.841472614371971
"5060","knndm","AGB","regular",50,33.3614284765017,0.798526576121029
"5061","knndm","AGB","regular",51,31.2215464052632,0.819710972195978
"5062","knndm","AGB","regular",52,31.8830990365902,0.816992802098758
"5063","knndm","AGB","regular",53,29.5406661593791,0.842483436161705
"5064","knndm","AGB","regular",54,29.543183468806,0.815359207732334
"5065","knndm","AGB","regular",55,29.2349902285544,0.843641647810195
"5066","knndm","AGB","regular",56,29.8876315994125,0.827359513701033
"5067","knndm","AGB","regular",57,31.2656657456446,0.803810574485884
"5068","knndm","AGB","regular",58,30.086080534671,0.835210950867264
"5069","knndm","AGB","regular",59,30.2066809843815,0.83706264629014
"5070","knndm","AGB","regular",60,28.3571185169415,0.85024751922497
"5071","knndm","AGB","regular",61,29.9724549864293,0.808382150233925
"5072","knndm","AGB","regular",62,29.3947374154574,0.835733769701592
"5073","knndm","AGB","regular",63,32.6578522240796,0.811608971339341
"5074","knndm","AGB","regular",64,31.1879604550861,0.808800678325708
"5075","knndm","AGB","regular",65,30.0551576283277,0.834601597659314
"5076","knndm","AGB","regular",66,29.8592974938719,0.82765553357562
"5077","knndm","AGB","regular",67,29.6896518107756,0.838359411944551
"5078","knndm","AGB","regular",68,32.4709202352194,0.82467121371079
"5079","knndm","AGB","regular",69,29.4976848357292,0.853985596393372
"5080","knndm","AGB","regular",70,31.6113678619405,0.822221262270321
"5081","knndm","AGB","regular",71,30.580049453754,0.837608540332295
"5082","knndm","AGB","regular",72,30.2908364806388,0.812785787551541
"5083","knndm","AGB","regular",73,28.2164420874769,0.856650841334329
"5084","knndm","AGB","regular",74,29.0416701561407,0.835194854870999
"5085","knndm","AGB","regular",75,29.815362868762,0.833912776535947
"5086","knndm","AGB","regular",76,29.6807032140692,0.837394914317311
"5087","knndm","AGB","regular",77,28.8122143467332,0.852105574317686
"5088","knndm","AGB","regular",78,29.5131308298033,0.82641934190872
"5089","knndm","AGB","regular",79,30.1313325954517,0.845980375383025
"5090","knndm","AGB","regular",80,31.9331104980549,0.811711866784656
"5091","knndm","AGB","regular",81,30.7775299658389,0.824470278959583
"5092","knndm","AGB","regular",82,30.4838023317424,0.849846962890351
"5093","knndm","AGB","regular",83,28.4598945085295,0.835439712608249
"5094","knndm","AGB","regular",84,30.2164460761305,0.822301970424346
"5095","knndm","AGB","regular",85,29.6231950419008,0.849166130497633
"5096","knndm","AGB","regular",86,31.0114214352138,0.812456933688545
"5097","knndm","AGB","regular",87,28.9397987398726,0.856758207136568
"5098","knndm","AGB","regular",88,30.5777345460889,0.844189922015484
"5099","knndm","AGB","regular",89,29.3110082328697,0.833475117453128
"5100","knndm","AGB","regular",90,29.4434483515778,0.85339064887016
"5101","knndm","AGB","regular",91,27.9434509497938,0.851492466249632
"5102","knndm","AGB","regular",92,27.4551497348461,0.86691277024409
"5103","knndm","AGB","regular",93,29.9809369820856,0.834570783782944
"5104","knndm","AGB","regular",94,30.3457272058053,0.823050415787012
"5105","knndm","AGB","regular",95,31.4400134831299,0.814464105661017
"5106","knndm","AGB","regular",96,27.2404717331138,0.847372112641228
"5107","knndm","AGB","regular",97,28.6426466637357,0.82426012693498
"5108","knndm","AGB","regular",98,31.5545899618234,0.818024115159415
"5109","knndm","AGB","regular",99,28.3465782678507,0.855615099634717
"5110","knndm","AGB","regular",100,32.1435106622358,0.813801664059024
"5111","knndm","AGB","simpleRandom",1,28.7875766145431,0.834445904565355
"5112","knndm","AGB","simpleRandom",2,28.6010046223041,0.827859637515438
"5113","knndm","AGB","simpleRandom",3,29.5280848177626,0.853281228219902
"5114","knndm","AGB","simpleRandom",4,27.7358989438386,0.844857151482819
"5115","knndm","AGB","simpleRandom",5,31.8220527210252,0.797360365039152
"5116","knndm","AGB","simpleRandom",6,31.2176685605532,0.82670685350513
"5117","knndm","AGB","simpleRandom",7,31.8882238550511,0.805991294675358
"5118","knndm","AGB","simpleRandom",8,30.1135287652823,0.820785005955997
"5119","knndm","AGB","simpleRandom",9,31.0255537877806,0.828386764567122
"5120","knndm","AGB","simpleRandom",10,30.8145608768493,0.81654033888399
"5121","knndm","AGB","simpleRandom",11,29.1099096607174,0.823259529250941
"5122","knndm","AGB","simpleRandom",12,31.5665929297227,0.83167277826219
"5123","knndm","AGB","simpleRandom",13,30.5908999437959,0.821098365188995
"5124","knndm","AGB","simpleRandom",14,29.1279569864871,0.84286882291333
"5125","knndm","AGB","simpleRandom",15,27.2705603416858,0.852707142958067
"5126","knndm","AGB","simpleRandom",16,30.7530163841779,0.823153984892961
"5127","knndm","AGB","simpleRandom",17,29.2310536728609,0.832799958504157
"5128","knndm","AGB","simpleRandom",18,30.3354830308893,0.812776226343311
"5129","knndm","AGB","simpleRandom",19,26.3915673252645,0.863510030725105
"5130","knndm","AGB","simpleRandom",20,29.7201784627588,0.84105933124076
"5131","knndm","AGB","simpleRandom",21,28.4551754741877,0.855012458524244
"5132","knndm","AGB","simpleRandom",22,29.8610518800723,0.819035954699263
"5133","knndm","AGB","simpleRandom",23,31.0273209730327,0.820615839975901
"5134","knndm","AGB","simpleRandom",24,29.9653413730467,0.841948310745638
"5135","knndm","AGB","simpleRandom",25,28.4938472880914,0.833328257383776
"5136","knndm","AGB","simpleRandom",26,28.7696534942823,0.85342531816235
"5137","knndm","AGB","simpleRandom",27,30.008911856469,0.844777805887776
"5138","knndm","AGB","simpleRandom",28,32.8482185928775,0.79381458068762
"5139","knndm","AGB","simpleRandom",29,29.0312127782374,0.842412823866732
"5140","knndm","AGB","simpleRandom",30,28.5324714554795,0.834580283067689
"5141","knndm","AGB","simpleRandom",31,29.0612451023822,0.849342865246005
"5142","knndm","AGB","simpleRandom",32,27.7559974446433,0.84912272346403
"5143","knndm","AGB","simpleRandom",33,27.6947885917472,0.857950394717621
"5144","knndm","AGB","simpleRandom",34,28.0048063688698,0.843502376696802
"5145","knndm","AGB","simpleRandom",35,31.4556189396506,0.82969830489052
"5146","knndm","AGB","simpleRandom",36,29.2199442277217,0.809867872126252
"5147","knndm","AGB","simpleRandom",37,27.7418719309767,0.854182890384463
"5148","knndm","AGB","simpleRandom",38,30.353032628062,0.828393032584623
"5149","knndm","AGB","simpleRandom",39,26.5919976623009,0.839113325479765
"5150","knndm","AGB","simpleRandom",40,30.9525396801679,0.826239384345183
"5151","knndm","AGB","simpleRandom",41,27.7815748626482,0.834335187382624
"5152","knndm","AGB","simpleRandom",42,31.5020123802659,0.820969547517481
"5153","knndm","AGB","simpleRandom",43,29.0379003498887,0.844240727612942
"5154","knndm","AGB","simpleRandom",44,27.9773710480879,0.843116822462248
"5155","knndm","AGB","simpleRandom",45,29.6535735961382,0.841339557656971
"5156","knndm","AGB","simpleRandom",46,28.950442376681,0.850861278018448
"5157","knndm","AGB","simpleRandom",47,29.9793761982544,0.828836959065273
"5158","knndm","AGB","simpleRandom",48,30.1584852795907,0.821759472795306
"5159","knndm","AGB","simpleRandom",49,29.9658031357296,0.827750990857153
"5160","knndm","AGB","simpleRandom",50,32.4734608961314,0.827052936435247
"5161","knndm","AGB","simpleRandom",51,27.6587548692357,0.838760077927126
"5162","knndm","AGB","simpleRandom",52,30.7546739755173,0.8296706864291
"5163","knndm","AGB","simpleRandom",53,27.7492488153794,0.851511909815217
"5164","knndm","AGB","simpleRandom",54,29.2632662161344,0.841204373178161
"5165","knndm","AGB","simpleRandom",55,30.307384667791,0.827287125944859
"5166","knndm","AGB","simpleRandom",56,28.9629206749342,0.863471036365311
"5167","knndm","AGB","simpleRandom",57,29.9941124944555,0.833872395766828
"5168","knndm","AGB","simpleRandom",58,30.3978133842844,0.81623843047667
"5169","knndm","AGB","simpleRandom",59,29.4692290391262,0.83815183928895
"5170","knndm","AGB","simpleRandom",60,30.5579443680048,0.827870715936889
"5171","knndm","AGB","simpleRandom",61,32.8501363635194,0.835674193982209
"5172","knndm","AGB","simpleRandom",62,28.4786131067816,0.836361042905438
"5173","knndm","AGB","simpleRandom",63,27.3193269185244,0.836355893083241
"5174","knndm","AGB","simpleRandom",64,30.5604717420688,0.836130928452012
"5175","knndm","AGB","simpleRandom",65,30.0300204398197,0.821868388983695
"5176","knndm","AGB","simpleRandom",66,28.8558291056761,0.856811251380148
"5177","knndm","AGB","simpleRandom",67,30.9949136697981,0.832802041659863
"5178","knndm","AGB","simpleRandom",68,28.8630610099973,0.840354577165116
"5179","knndm","AGB","simpleRandom",69,27.9368596159774,0.836793316417789
"5180","knndm","AGB","simpleRandom",70,27.9377238265496,0.832561610446366
"5181","knndm","AGB","simpleRandom",71,28.5107941541577,0.856826842816919
"5182","knndm","AGB","simpleRandom",72,29.924031253242,0.85305503002874
"5183","knndm","AGB","simpleRandom",73,29.8608893360337,0.843253005839224
"5184","knndm","AGB","simpleRandom",74,30.4413916258408,0.819011807514342
"5185","knndm","AGB","simpleRandom",75,29.4083332883253,0.828232945092767
"5186","knndm","AGB","simpleRandom",76,29.3939336511932,0.827825542963129
"5187","knndm","AGB","simpleRandom",77,29.6388579862521,0.848231768997894
"5188","knndm","AGB","simpleRandom",78,32.0504751272132,0.830530667521871
"5189","knndm","AGB","simpleRandom",79,29.8649476998691,0.828646006264846
"5190","knndm","AGB","simpleRandom",80,28.8220352991291,0.829505930801566
"5191","knndm","AGB","simpleRandom",81,28.9220212392759,0.848198444057457
"5192","knndm","AGB","simpleRandom",82,30.2325313719926,0.808168823082606
"5193","knndm","AGB","simpleRandom",83,30.4838054741225,0.826551679838566
"5194","knndm","AGB","simpleRandom",84,30.1085816530663,0.82368558338588
"5195","knndm","AGB","simpleRandom",85,29.0189196480321,0.851874354466137
"5196","knndm","AGB","simpleRandom",86,29.4817307695669,0.83273373072356
"5197","knndm","AGB","simpleRandom",87,29.0730158145671,0.833404459483201
"5198","knndm","AGB","simpleRandom",88,30.3826816155584,0.843471617272554
"5199","knndm","AGB","simpleRandom",89,29.809651471449,0.836228944021116
"5200","knndm","AGB","simpleRandom",90,28.2798505753401,0.818820127571606
"5201","knndm","AGB","simpleRandom",91,31.256496526435,0.830654712866956
"5202","knndm","AGB","simpleRandom",92,28.8909353548781,0.833553979864814
"5203","knndm","AGB","simpleRandom",93,28.6873566255444,0.830384268322494
"5204","knndm","AGB","simpleRandom",94,28.4966113838598,0.839115731569835
"5205","knndm","AGB","simpleRandom",95,29.641418375809,0.851771449212216
"5206","knndm","AGB","simpleRandom",96,29.2183053028494,0.830181242266575
"5207","knndm","AGB","simpleRandom",97,28.7181380177372,0.82078336840873
"5208","knndm","AGB","simpleRandom",98,28.5522843511091,0.842745956606062
"5209","knndm","AGB","simpleRandom",99,29.839261647098,0.806862256937038
"5210","knndm","AGB","simpleRandom",100,28.7831974036363,0.805884740758996
"5211","knndm","OCS","clusterGapped",1,8.77050851053032,0.387375107903343
"5212","knndm","OCS","clusterGapped",2,9.04491070440827,0.606856420782099
"5213","knndm","OCS","clusterGapped",3,9.08149464837624,0.576115889057442
"5214","knndm","OCS","clusterGapped",4,9.97897641830628,0.600326689782455
"5215","knndm","OCS","clusterGapped",5,8.88600899791495,0.411428442095839
"5216","knndm","OCS","clusterGapped",6,9.62285523540533,0.263685242038886
"5217","knndm","OCS","clusterGapped",7,8.29561892544853,0.584301465627102
"5218","knndm","OCS","clusterGapped",8,8.61741947192405,0.406714857619863
"5219","knndm","OCS","clusterGapped",9,8.23700315405525,0.19572755716601
"5220","knndm","OCS","clusterGapped",10,8.65186605732179,0.644910661254715
"5221","knndm","OCS","clusterGapped",11,9.56999908036393,0.587053632533534
"5222","knndm","OCS","clusterGapped",12,8.49105461047215,0.585677062964805
"5223","knndm","OCS","clusterGapped",13,9.1094966301931,0.610456097926206
"5224","knndm","OCS","clusterGapped",14,8.84237984249402,0.637613974521309
"5225","knndm","OCS","clusterGapped",15,10.351216559567,0.279854684134588
"5226","knndm","OCS","clusterGapped",16,10.7555697005077,-0.0220517938766821
"5227","knndm","OCS","clusterGapped",17,9.22262536155642,0.663525306349963
"5228","knndm","OCS","clusterGapped",18,9.73063162943818,0.386798982892305
"5229","knndm","OCS","clusterGapped",19,9.7205851240258,0.306150411138686
"5230","knndm","OCS","clusterGapped",20,8.8807643124485,0.634065478179108
"5231","knndm","OCS","clusterGapped",21,9.58147064182278,0.635921885652915
"5232","knndm","OCS","clusterGapped",22,9.21346048505103,0.648987326737634
"5233","knndm","OCS","clusterGapped",23,7.65619904574123,0.568622037954356
"5234","knndm","OCS","clusterGapped",24,10.1227599938623,0.370551330486279
"5235","knndm","OCS","clusterGapped",25,10.8034927277158,0.137419952260817
"5236","knndm","OCS","clusterGapped",26,8.60926725120085,0.608839463413088
"5237","knndm","OCS","clusterGapped",27,8.65586640441168,0.340590206808256
"5238","knndm","OCS","clusterGapped",28,8.08453792215041,0.50189404631192
"5239","knndm","OCS","clusterGapped",29,9.15297394125462,0.610742834423018
"5240","knndm","OCS","clusterGapped",30,9.86207475816247,0.308662427313965
"5241","knndm","OCS","clusterGapped",31,8.41616749575856,0.687528500496881
"5242","knndm","OCS","clusterGapped",32,9.32316539484008,0.414185679714866
"5243","knndm","OCS","clusterGapped",33,8.63840690614132,0.636529564210192
"5244","knndm","OCS","clusterGapped",34,8.52627956936565,0.674536400704308
"5245","knndm","OCS","clusterGapped",35,9.60352003172346,0.362890491373225
"5246","knndm","OCS","clusterGapped",36,8.40832866724537,0.379307003682357
"5247","knndm","OCS","clusterGapped",37,8.6945513512713,0.402237585062202
"5248","knndm","OCS","clusterGapped",38,8.81695564908164,0.552214284039514
"5249","knndm","OCS","clusterGapped",39,9.06686240210026,0.276664787763735
"5250","knndm","OCS","clusterGapped",40,9.20522018932917,0.218887448950324
"5251","knndm","OCS","clusterGapped",41,9.24303839611684,0.622914062869554
"5252","knndm","OCS","clusterGapped",42,9.85342106139763,0.569700011564255
"5253","knndm","OCS","clusterGapped",43,9.68617019851308,-0.0400354761574234
"5254","knndm","OCS","clusterGapped",44,9.13939482390976,0.153699937106979
"5255","knndm","OCS","clusterGapped",45,8.59445173036389,0.665707285239531
"5256","knndm","OCS","clusterGapped",46,8.18794485320032,0.625028472534446
"5257","knndm","OCS","clusterGapped",47,8.75043683677146,0.676361305678757
"5258","knndm","OCS","clusterGapped",48,8.46113556563786,0.709303774725506
"5259","knndm","OCS","clusterGapped",49,9.73053186941967,0.419006361145689
"5260","knndm","OCS","clusterGapped",50,9.0111684968218,0.514936791592845
"5261","knndm","OCS","clusterGapped",51,8.46604526670452,0.587854579922769
"5262","knndm","OCS","clusterGapped",52,8.83880643258399,0.405295304093618
"5263","knndm","OCS","clusterGapped",53,9.43034616317888,0.637843237852187
"5264","knndm","OCS","clusterGapped",54,9.19001415269815,0.176357966447916
"5265","knndm","OCS","clusterGapped",55,9.82689943283504,-0.241877615978692
"5266","knndm","OCS","clusterGapped",56,8.54566589569115,0.0545863166954791
"5267","knndm","OCS","clusterGapped",57,8.31537378611515,0.274319064460458
"5268","knndm","OCS","clusterGapped",58,8.81893942914873,-0.0961281302403774
"5269","knndm","OCS","clusterGapped",59,9.2285737837274,0.495729404332677
"5270","knndm","OCS","clusterGapped",60,9.38604065355629,0.323367371201651
"5271","knndm","OCS","clusterGapped",61,8.38886977745637,0.448322110822669
"5272","knndm","OCS","clusterGapped",62,8.5991028400251,0.336396346545871
"5273","knndm","OCS","clusterGapped",63,9.33899594420497,0.58427732130229
"5274","knndm","OCS","clusterGapped",64,7.89795328251152,0.708986571643039
"5275","knndm","OCS","clusterGapped",65,8.37767326661369,0.436906938379265
"5276","knndm","OCS","clusterGapped",66,10.3803767995132,0.0340700918767719
"5277","knndm","OCS","clusterGapped",67,8.99139392846021,0.0810401330810375
"5278","knndm","OCS","clusterGapped",68,8.75226758683164,0.502326993748047
"5279","knndm","OCS","clusterGapped",69,8.9597084047211,0.461401969026193
"5280","knndm","OCS","clusterGapped",70,9.19704955593383,0.540349699063486
"5281","knndm","OCS","clusterGapped",71,10.1399000467157,0.104939900522693
"5282","knndm","OCS","clusterGapped",72,8.80411442439902,0.546163172284036
"5283","knndm","OCS","clusterGapped",73,9.64371043416918,0.364178325609309
"5284","knndm","OCS","clusterGapped",74,10.7236480271219,0.224094091808739
"5285","knndm","OCS","clusterGapped",75,8.84415334337119,0.605778913218228
"5286","knndm","OCS","clusterGapped",76,7.86346827917392,0.335066736411253
"5287","knndm","OCS","clusterGapped",77,9.53926552785044,0.468726231572006
"5288","knndm","OCS","clusterGapped",78,8.32972875914517,0.234107577840131
"5289","knndm","OCS","clusterGapped",79,7.69811023453612,0.396823917852138
"5290","knndm","OCS","clusterGapped",80,10.6793868908716,0.477921668401441
"5291","knndm","OCS","clusterGapped",81,9.14932084708041,0.585919943008749
"5292","knndm","OCS","clusterGapped",82,9.13295997740229,0.57507153378693
"5293","knndm","OCS","clusterGapped",83,10.1545538126603,0.313673735377719
"5294","knndm","OCS","clusterGapped",84,9.18309012832756,0.280676156876753
"5295","knndm","OCS","clusterGapped",85,9.9653886088878,0.20896909733654
"5296","knndm","OCS","clusterGapped",86,8.56779872058128,0.619620681122692
"5297","knndm","OCS","clusterGapped",87,9.30821080451656,-0.0406840840991256
"5298","knndm","OCS","clusterGapped",88,8.21848156317237,0.534194997256434
"5299","knndm","OCS","clusterGapped",89,10.220227779449,0.50995881070001
"5300","knndm","OCS","clusterGapped",90,10.7242182805454,-0.0477672318255784
"5301","knndm","OCS","clusterGapped",91,9.20768233029135,0.279089195922662
"5302","knndm","OCS","clusterGapped",92,8.91281204835751,0.184641038551317
"5303","knndm","OCS","clusterGapped",93,9.93455277897135,-0.242565374649757
"5304","knndm","OCS","clusterGapped",94,9.47715630083947,0.316101068173201
"5305","knndm","OCS","clusterGapped",95,10.5937688114587,0.181606838401708
"5306","knndm","OCS","clusterGapped",96,8.53023762453807,0.634580871734343
"5307","knndm","OCS","clusterGapped",97,9.08076638874767,0.600755579935149
"5308","knndm","OCS","clusterGapped",98,9.08600057250498,0.556082704559322
"5309","knndm","OCS","clusterGapped",99,9.14802361909927,0.381418583286408
"5310","knndm","OCS","clusterGapped",100,9.59407803427899,0.426963825217378
"5311","knndm","OCS","clusterMedium",1,7.71005138527743,0.758549707116026
"5312","knndm","OCS","clusterMedium",2,7.01840484781203,0.791574042241678
"5313","knndm","OCS","clusterMedium",3,7.2713586818329,0.787236483060588
"5314","knndm","OCS","clusterMedium",4,6.8572352300005,0.803405583677975
"5315","knndm","OCS","clusterMedium",5,7.60809778214737,0.748432276186255
"5316","knndm","OCS","clusterMedium",6,7.66196109595579,0.806280871377868
"5317","knndm","OCS","clusterMedium",7,7.41612800846383,0.797058261855098
"5318","knndm","OCS","clusterMedium",8,7.53311923055662,0.741734157529179
"5319","knndm","OCS","clusterMedium",9,7.53934876098642,0.767367674038745
"5320","knndm","OCS","clusterMedium",10,7.59348585311122,0.751640469295394
"5321","knndm","OCS","clusterMedium",11,7.26366077432964,0.77451463139101
"5322","knndm","OCS","clusterMedium",12,6.78713729401273,0.796427213664491
"5323","knndm","OCS","clusterMedium",13,7.52076258146033,0.793074126033468
"5324","knndm","OCS","clusterMedium",14,7.36341823934355,0.773420317751732
"5325","knndm","OCS","clusterMedium",15,7.92512756783667,0.752372137822813
"5326","knndm","OCS","clusterMedium",16,6.89870496652161,0.783188340960084
"5327","knndm","OCS","clusterMedium",17,7.42549178444335,0.803421659805645
"5328","knndm","OCS","clusterMedium",18,7.97786835026108,0.792816373639372
"5329","knndm","OCS","clusterMedium",19,6.94214731821273,0.790452709313402
"5330","knndm","OCS","clusterMedium",20,7.60038169380353,0.772212062912707
"5331","knndm","OCS","clusterMedium",21,7.28343100508816,0.780826628282107
"5332","knndm","OCS","clusterMedium",22,7.99017489338137,0.777425178781862
"5333","knndm","OCS","clusterMedium",23,7.30726886179887,0.793261808877852
"5334","knndm","OCS","clusterMedium",24,7.07885224021357,0.793142352238206
"5335","knndm","OCS","clusterMedium",25,7.03421199006281,0.801649712970482
"5336","knndm","OCS","clusterMedium",26,6.95481616505336,0.808499960430237
"5337","knndm","OCS","clusterMedium",27,6.96722471950817,0.801107251922054
"5338","knndm","OCS","clusterMedium",28,8.01543984879162,0.724922310805673
"5339","knndm","OCS","clusterMedium",29,7.77911161784906,0.760896645501586
"5340","knndm","OCS","clusterMedium",30,7.31719968804141,0.771853435984617
"5341","knndm","OCS","clusterMedium",31,7.37298772465701,0.76781028547581
"5342","knndm","OCS","clusterMedium",32,7.4749410139105,0.794852131485581
"5343","knndm","OCS","clusterMedium",33,8.16229738911109,0.789387659760428
"5344","knndm","OCS","clusterMedium",34,7.39875654028661,0.799227329443706
"5345","knndm","OCS","clusterMedium",35,7.3624019410646,0.773450151162242
"5346","knndm","OCS","clusterMedium",36,7.77864279127847,0.778591067857874
"5347","knndm","OCS","clusterMedium",37,6.48997449687698,0.848672777008292
"5348","knndm","OCS","clusterMedium",38,7.03274907861476,0.807288909023298
"5349","knndm","OCS","clusterMedium",39,8.03645880122252,0.783741064741633
"5350","knndm","OCS","clusterMedium",40,6.73808677658156,0.816015981871331
"5351","knndm","OCS","clusterMedium",41,7.6260574012822,0.766548710642325
"5352","knndm","OCS","clusterMedium",42,7.4862674485116,0.769957976959617
"5353","knndm","OCS","clusterMedium",43,7.95092782419205,0.789297497806733
"5354","knndm","OCS","clusterMedium",44,7.23348800402779,0.80386698803691
"5355","knndm","OCS","clusterMedium",45,6.79952957768702,0.815744479346768
"5356","knndm","OCS","clusterMedium",46,7.33364685172574,0.790235774567682
"5357","knndm","OCS","clusterMedium",47,7.75238325851658,0.775105602268593
"5358","knndm","OCS","clusterMedium",48,7.54070155330516,0.811725808285717
"5359","knndm","OCS","clusterMedium",49,7.65019847116273,0.792862521877098
"5360","knndm","OCS","clusterMedium",50,7.07209497463466,0.789167079357862
"5361","knndm","OCS","clusterMedium",51,7.33460769372949,0.763745803957645
"5362","knndm","OCS","clusterMedium",52,7.69648913506459,0.758042487151631
"5363","knndm","OCS","clusterMedium",53,7.53074644971338,0.781149123231055
"5364","knndm","OCS","clusterMedium",54,7.12804385355044,0.770470833370767
"5365","knndm","OCS","clusterMedium",55,7.6231666892256,0.794444111117835
"5366","knndm","OCS","clusterMedium",56,6.99092271729685,0.804876100314085
"5367","knndm","OCS","clusterMedium",57,7.19175574156613,0.78473493676173
